DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-594	CC1=CC=C(C(C)(C)C(=O)C2=CC=CC=C2)C=C1	2-(4-Methylphenyl)-2-methyl-1-phenyl-propan-1-one	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C17H18O/c1-13-9-11-15(12-10-13)17(2,3)16(18)14-7-5-4-6-8-14/h4-12H,1-3H3	AXFUKAMROCWMJI-UHFFFAOYSA-N	AXFUKAMROCWMJI-UHFFFAOYSA-N	CC1=CC=C(C=C1)C(C)(C)C(=O)C1=CC=CC=C1	TRUE
UALIB-595	CC1=CC=CC=C1C(C)(C)C(=O)C1=CC=CC=C1	2-(2-Methylphenyl)-2-methyl-1-phenyl-propan-1-one	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C17H18O/c1-13-9-7-8-12-15(13)17(2,3)16(18)14-10-5-4-6-11-14/h4-12H,1-3H3	UDEWYGDRHUNNNM-UHFFFAOYSA-N	UDEWYGDRHUNNNM-UHFFFAOYSA-N	CC1=CC=CC=C1C(C)(C)C(=O)C1=CC=CC=C1	TRUE
UALIB-596	COC1=C(C(C)(C)C(=O)C2=CC=CC=C2)C=CC=C1	2-(2-Methoxyphenyl)-2-methyl-1-phenyl-propan-1-one	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C17H18O2/c1-17(2,14-11-7-8-12-15(14)19-3)16(18)13-9-5-4-6-10-13/h4-12H,1-3H3	CWJGGZWRZVBGJN-UHFFFAOYSA-N	CWJGGZWRZVBGJN-UHFFFAOYSA-N	COC1=C(C=CC=C1)C(C)(C)C(=O)C1=CC=CC=C1	TRUE
UALIB-597	CC1=CC=CC(C)=C1C1=CC=CC=C1	2,6-Dimethylbiphenyl	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C14H14/c1-11-7-6-8-12(2)14(11)13-9-4-3-5-10-13/h3-10H,1-2H3	BGXRAGCQZCSMOT-UHFFFAOYSA-N	BGXRAGCQZCSMOT-UHFFFAOYSA-N	CC1=CC=CC(C)=C1C1=CC=CC=C1	TRUE
UALIB-598	COC1=CC=C(C2=CC=C(OC)C=C2)C=C1	4,4’-Dimethoxybiphenyl	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C14H14O2/c1-15-13-7-3-11(4-8-13)12-5-9-14(16-2)10-6-12/h3-10H,1-2H3	UIMPAOAAAYDUKQ-UHFFFAOYSA-N	UIMPAOAAAYDUKQ-UHFFFAOYSA-N	COC1=CC=C(C=C1)C1=CC=C(OC)C=C1	TRUE
UALIB-599	COC1=CC=C(C2=CC=C(C#N)C=C2)C=C1	4-Cyano,4’-methoxybiphenyl	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C14H11NO/c1-16-14-8-6-13(7-9-14)12-4-2-11(10-15)3-5-12/h2-9H,1H3	RINYLKSNGRLNCU-UHFFFAOYSA-N	RINYLKSNGRLNCU-UHFFFAOYSA-N	COC1=CC=C(C=C1)C1=CC=C(C=C1)C#N	TRUE
UALIB-600	OC1=CC=C(C2=CC=CC=C2)C=C1	2-Hydroxybiphenyl	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C12H10O/c13-12-8-6-11(7-9-12)10-4-2-1-3-5-10/h1-9,13H	YXVFYQXJAXKLAK-UHFFFAOYSA-N	YXVFYQXJAXKLAK-UHFFFAOYSA-N	OC1=CC=C(C=C1)C1=CC=CC=C1	TRUE
UALIB-601	CN(C)C1=CC=C(C2=CC=CC=C2)C=C1	N,N-4(dimethylamino)biphenyl	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C14H15N/c1-15(2)14-10-8-13(9-11-14)12-6-4-3-5-7-12/h3-11H,1-2H3	CYCPXOQAYQJEBC-UHFFFAOYSA-N	CYCPXOQAYQJEBC-UHFFFAOYSA-N	CN(C)C1=CC=C(C=C1)C1=CC=CC=C1	TRUE
UALIB-602	N#CC1=CC=C(C#CC2=CC=CC=C2)C=C1	4-(Phenylethynyl)benzonitrile	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C15H9N/c16-12-15-10-8-14(9-11-15)7-6-13-4-2-1-3-5-13/h1-5,8-11H	JVUBQICKOVCBNM-UHFFFAOYSA-N	JVUBQICKOVCBNM-UHFFFAOYSA-N	N#CC1=CC=C(C=C1)C#CC1=CC=CC=C1	TRUE
UALIB-603	COC1=CC=C(C#CCCO)C=C1	4-(4-Methoxyphenyl)-3-butyn-1-ol	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C11H12O2/c1-13-11-7-5-10(6-8-11)4-2-3-9-12/h5-8,12H,3,9H2,1H3	ZFDUNOCDOYMUOM-UHFFFAOYSA-N	ZFDUNOCDOYMUOM-UHFFFAOYSA-N	COC1=CC=C(C=C1)C#CCCO	TRUE
UALIB-604	CC1=CC=CC(C)=C1C#CC1=CC=CC=C1	2-(Phenylethynyl)-m-xylene	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C16H14/c1-13-7-6-8-14(2)16(13)12-11-15-9-4-3-5-10-15/h3-10H,1-2H3	DZWZTZPTYKJAIF-UHFFFAOYSA-N	DZWZTZPTYKJAIF-UHFFFAOYSA-N	CC1=CC=CC(C)=C1C#CC1=CC=CC=C1	TRUE
UALIB-605	CC(=O)C1=CC=C(C#CC2=CC=CC=C2)C=C1	4'-(Phenylethynyl)acetophenone	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C16H12O/c1-13(17)16-11-9-15(10-12-16)8-7-14-5-3-2-4-6-14/h2-6,9-12H,1H3	QCYZMMVPXNWSJK-UHFFFAOYSA-N	QCYZMMVPXNWSJK-UHFFFAOYSA-N	CC(=O)C1=CC=C(C=C1)C#CC1=CC=CC=C1	TRUE
UALIB-606	CCCCOC(=O)C1=CC=C(C#N)C=C1	n-Butyl 4-cyanobenzoate	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C12H13NO2/c1-2-3-8-15-12(14)11-6-4-10(9-13)5-7-11/h4-7H,2-3,8H2,1H3	SRGVIBGHRBGAAS-UHFFFAOYSA-N	SRGVIBGHRBGAAS-UHFFFAOYSA-N	CCCCOC(=O)C1=CC=C(C=C1)C#N	TRUE
UALIB-607	CCCCOC(=O)C1=C(C)C=CC=C1	n-Butyl 2-methylbenzoate	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C12H16O2/c1-3-4-9-14-12(13)11-8-6-5-7-10(11)2/h5-8H,3-4,9H2,1-2H3	GALQLODNTKQGFE-UHFFFAOYSA-N	GALQLODNTKQGFE-UHFFFAOYSA-N	CCCCOC(=O)C1=C(C)C=CC=C1	TRUE
UALIB-608	CCCCOC(=O)C1=CC=C(C(F)(F)F)C=C1	n-Butyl 4-(trifluoromethyl)benzoate	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C12H13F3O2/c1-2-3-8-17-11(16)9-4-6-10(7-5-9)12(13,14)15/h4-7H,2-3,8H2,1H3	CCNUYJYIRZZKAG-UHFFFAOYSA-N	CCNUYJYIRZZKAG-UHFFFAOYSA-N	CCCCOC(=O)C1=CC=C(C=C1)C(F)(F)F	TRUE
UALIB-609	CCCCOC(=O)C1=C(Cl)C=CC=C1	n-Butyl 2-(chloro)benzoate	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C11H13ClO2/c1-2-3-8-14-11(13)9-6-4-5-7-10(9)12/h4-7H,2-3,8H2,1H3	YOAQWDULOOZKPL-UHFFFAOYSA-N	YOAQWDULOOZKPL-UHFFFAOYSA-N	CCCCOC(=O)C1=C(Cl)C=CC=C1	TRUE
UALIB-610	CCCCOC(=O)C1=CC=C(Cl)C=C1	n-Butyl 4-(chloro)benzoate	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C11H13ClO2/c1-2-3-8-14-11(13)9-4-6-10(12)7-5-9/h4-7H,2-3,8H2,1H3	PBPVJPWUWLGOEC-UHFFFAOYSA-N	PBPVJPWUWLGOEC-UHFFFAOYSA-N	CCCCOC(=O)C1=CC=C(Cl)C=C1	TRUE
UALIB-611	COC1=CC=C(C(=O)O)C=C1	4-Methoxybenzoic acid	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C8H8O3/c1-11-7-4-2-6(3-5-7)8(9)10/h2-5H,1H3,(H,9,10)	ZEYHEAKUIGZSGI-UHFFFAOYSA-N	ZEYHEAKUIGZSGI-UHFFFAOYSA-N	COC1=CC=C(C=C1)C(O)=O	TRUE
UALIB-612	CC(=O)C1=CC=C(C(=O)O)C=C1	4-Acetylbenzoic acid	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C9H8O3/c1-6(10)7-2-4-8(5-3-7)9(11)12/h2-5H,1H3,(H,11,12)	QBHDSQZASIBAAI-UHFFFAOYSA-N	QBHDSQZASIBAAI-UHFFFAOYSA-N	CC(=O)C1=CC=C(C=C1)C(O)=O	TRUE
UALIB-613	CC1=C(C(=O)O)C=CC=C1	2-Methylbenzoic acid	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C8H8O2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3,(H,9,10)	ZWLPBLYKEWSWPD-UHFFFAOYSA-N	ZWLPBLYKEWSWPD-UHFFFAOYSA-N	CC1=C(C=CC=C1)C(O)=O	TRUE
UALIB-614	CC1=CC=C(C(=O)O)C=C1	4-Methylbenzoic acid	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C8H8O2/c1-6-2-4-7(5-3-6)8(9)10/h2-5H,1H3,(H,9,10)	LPNBBFKOUUSUDB-UHFFFAOYSA-N	LPNBBFKOUUSUDB-UHFFFAOYSA-N	CC1=CC=C(C=C1)C(O)=O	TRUE
UALIB-615	O=C(O)C1=C(Cl)C=CC=C1	2-Chlorobenzoic acid	Brown, W.S. Design and synthesis of phosphine ligands for palladium-catalyzed coupling reactions. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/564	InChI=1S/C7H5ClO2/c8-6-4-2-1-3-5(6)7(9)10/h1-4H,(H,9,10)	IKCLCGXPQILATA-UHFFFAOYSA-N	IKCLCGXPQILATA-UHFFFAOYSA-N	OC(=O)C1=C(Cl)C=CC=C1	TRUE
