SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CCOC1=CC=C(C=C1)N(C1=CC=C(C=C1)N(C1=CC=C(OCC)C=C1)C1=CC(=CC(=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1)C1=CC(=CC(=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1	UALIB-1857	17	Duncan, J.R. Changing the redox-gradient in geometrically equivalent aryl amines. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2078535	NQQYAVIKMKHOLW-UHFFFAOYSA-N
CCOC1=CC=C(NC2=CC(=CC(=C2)N(C2=CC=C(OC)C=C2)C2=CC=C(C=C2)C#N)N(C2=CC=C(OC)C=C2)C2=CC=C(C=C2)C#N)C=C1	UALIB-1858	18	Duncan, J.R. Changing the redox-gradient in geometrically equivalent aryl amines. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2078535	PDJXBJAOZIUXCD-UHFFFAOYSA-N
CCOC1=CC=C(C=C1)N(C1=CC=C(C=C1)N(C1=CC=C(OCC)C=C1)C1=CC(=CC(=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C#N)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C#N)C1=CC(=CC(=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C#N)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C#N	UALIB-1859	19	Duncan, J.R. Changing the redox-gradient in geometrically equivalent aryl amines. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2078535	RZENGZDMGXRGJG-UHFFFAOYSA-N
COC1=CC=C(C=C1)N(C1=CC=C(C=C1)C#N)C1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C#N	UALIB-1860	21	Duncan, J.R. Changing the redox-gradient in geometrically equivalent aryl amines. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2078535	FQIHFLZHHYHJEV-UHFFFAOYSA-N
COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C(=O)OC(C)(C)C	UALIB-1861	23	Duncan, J.R. Changing the redox-gradient in geometrically equivalent aryl amines. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2078535	HRLAFXNOCSQVDG-UHFFFAOYSA-N
COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C(O)=O	UALIB-1862	24	Duncan, J.R. Changing the redox-gradient in geometrically equivalent aryl amines. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2078535	TZDZTDXNFGYVEZ-UHFFFAOYSA-N
COC1=CC=C(C=C1)N(C1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C(=O)OC(C)(C)C)C1=CC=C(C=C1)C(=O)OC(C)(C)C	UALIB-1863	26	Duncan, J.R. Changing the redox-gradient in geometrically equivalent aryl amines. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2078535	VOAVVOVNUSALKP-UHFFFAOYSA-N
COC1=CC=C(C=C1)N(C1=CC=C(C=C1)C(=O)OC(C)(C)C)C1=CC(=CC(Cl)=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C(=O)OC(C)(C)C	UALIB-1864	27	Duncan, J.R. Changing the redox-gradient in geometrically equivalent aryl amines. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2078535	PIBKUTJJPLVDKL-UHFFFAOYSA-N
COC1=CC=C(NC2=CC(=CC(=C2)N(C2=CC=C(OC)C=C2)C2=CC=C(C=C2)C(=O)OC(C)(C)C)N(C2=CC=C(OC)C=C2)C2=CC=C(C=C2)C(=O)OC(C)(C)C)C=C1	UALIB-1865	28	Duncan, J.R. Changing the redox-gradient in geometrically equivalent aryl amines. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2078535	GSKQINDJKVBBNF-UHFFFAOYSA-N
COC1=CC=C(C=C1)N(C1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC(=CC(=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C(=O)OC(C)(C)C)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C(=O)OC(C)(C)C)C1=CC(=CC(=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C(=O)OC(C)(C)C)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C(=O)OC(C)(C)C	UALIB-1866	29	Duncan, J.R. Changing the redox-gradient in geometrically equivalent aryl amines. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2078535	JWVZLFOTWQKHHA-UHFFFAOYSA-N
COC1=CC=C(C=C1)N(C1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC(=CC(=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C(O)=O)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C(O)=O)C1=CC(=CC(=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C(O)=O)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)C(O)=O	UALIB-1867	30	Duncan, J.R. Changing the redox-gradient in geometrically equivalent aryl amines. Ph.D. Thesis, The University of Alabama, 2007.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2078535	UPWZXQPRUGSOBR-UHFFFAOYSA-N
