SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
NC(=O)C1=CSC(=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	UALIB-2597	part 1, 40	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	FVRDYQYEVDDKCR-MVIOUDGNSA-N
O[C@@H]1[C@H]2OC3(CCCCC3)O[C@H]2[C@@H](O)[C@H](O)[C@H]1O	UALIB-2598	part 2, 21	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	SOONKKMMJCQOLI-ZBJKAAEASA-N
O[C@@H]1[C@@H]2OC3(CCCCC3)O[C@@H]2[C@@H](O)[C@@H]2OC3(CCCCC3)O[C@@H]12	UALIB-2599	part 2, 23	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	LJLFYCLESOMKAW-OJFNHCPVSA-N
O[C@@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@H]2[C@H]1O	UALIB-2600	part 2, 24	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	PHAPESVEHHOBEI-CMXYNOPPSA-N
O[C@@H]1[C@H]2OC3(CCCCC3)O[C@H]2[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]1O	UALIB-2601	part 2, 22	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	PHAPESVEHHOBEI-UGYDUONOSA-N
S=C(O[C@@H]1[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1)N1C=CN=C1	UALIB-2602	part 2, 42	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	PSOOPPCIFYKJGC-KHHRQSBUSA-N
C(O[C@H]1C[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@H]12)C1=CC=CC=C1	UALIB-2603	part 2, 43	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	YVTVIZHVEBZYRJ-HPAIXVDQSA-N
O[C@H]1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1O.O[C@@H]1C[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O	UALIB-2604	part 2, 29 (D,L; racemate)	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	LHTNDCCYGZKCEU-MKJAQCFGSA-N
S=C(O[C@@H]1[C@H]2OC3(CCCCC3)O[C@H]2[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1)N1C=CN=C1	UALIB-2605	part 2, 44	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	PSOOPPCIFYKJGC-KTKTTYTDSA-N
C(O[C@H]1C[C@H]2OC3(CCCCC3)O[C@H]2[C@H]2OC3(CCCCC3)O[C@H]12)C1=CC=CC=C1	UALIB-2606	part 2, 45	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	YVTVIZHVEBZYRJ-BUPNWXMQSA-N
O[C@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O.O[C@H]1C[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O	UALIB-2607	part 2, 30 (D,L; racemate)	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	LHTNDCCYGZKCEU-VBFJJVNDSA-N
S=C(O[C@@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1)N1C=CN=C1	UALIB-2608	part 2, 46	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	PSOOPPCIFYKJGC-KSUBOTBDSA-N
C(O[C@H]1C[C@H]2OC3(CCCCC3)O[C@@H]2[C@@H]2OC3(CCCCC3)O[C@H]12)C1=CC=CC=C1	UALIB-2609	part 2, 47	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	YVTVIZHVEBZYRJ-BVAFDOMYSA-N
O[C@H]1C[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O	UALIB-2610	part 2, 31	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	IMPKVMRTXBRHRB-CXHRGSOZSA-N
F[C@@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@H]2[C@H]1OCC1=CC=CC=C1	UALIB-2611	part 2, 48	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	NRUVYQUTRCHHSB-CDXCJDFSSA-N
F[C@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@H]2[C@H]1OCC1=CC=CC=C1	UALIB-2612	part 2, 49	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	NRUVYQUTRCHHSB-PCEJQYDGSA-N
O[C@@H]1[C@@H](O)[C@H](O)[C@@H](F)[C@H](O)[C@@H]1O	UALIB-2613	part 2, 50	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	PDTJJYSBSOKEOY-PTQMNWPWSA-N
CC(=O)O[C@H]1[C@H](F)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O	UALIB-2614	part 2, 51	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	NKJOKRWIJXQJLA-IATJYDTKSA-N
F[C@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1	UALIB-2615	part 2, 52	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	NRUVYQUTRCHHSB-UKIRVEGOSA-N
F[C@@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1	UALIB-2616	part 2, 53	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	NRUVYQUTRCHHSB-FAQXLEIZSA-N
O[C@@H]1[C@H](O)[C@@H](O)[C@@H](F)[C@@H](O)[C@@H]1O	UALIB-2617	part 2, 54	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	PDTJJYSBSOKEOY-WJVUKCJRSA-N
CC(=O)O[C@H]1[C@@H](F)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O	UALIB-2618	part 2, 56	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	NKJOKRWIJXQJLA-YGRRVBNWSA-N
O[C@@H]1[C@H](O)[C@@H](O)[C@H](F)[C@@H](O)[C@@H]1O	UALIB-2619	part 2, 55	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	PDTJJYSBSOKEOY-QWBQGLJISA-N
CC(=O)O[C@H]1[C@H](F)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O	UALIB-2620	part 2, 57	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	NKJOKRWIJXQJLA-HUSLANRSSA-N
C(O[C@@H]1[C@@H]2OC3(CCCCC3)O[C@@H]2[C@@H](OCC2=CC=CC=C2)[C@@H]2OC3(CCCCC3)O[C@@H]12)C1=CC=CC=C1	UALIB-2621	part 2, 58	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	NRSYUFCSJIOJAQ-NXUCNJKMSA-N
Cl[C@@H]1[C@H](OCC2=CC=CC=C2)[C@H]2OC3(CCCCC3)O[C@H]2[C@@H](OCC2=CC=CC=C2)[C@@H]1OCC1=CC=CC=C1	UALIB-2622	part 2, 62	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	ATARHKVJOZTYJA-LFAPAAFUSA-N
Br[C@@H]1[C@H](OCC2=CC=CC=C2)[C@H]2OC3(CCCCC3)O[C@H]2[C@@H](OCC2=CC=CC=C2)[C@@H]1OCC1=CC=CC=C1	UALIB-2623	part 2, 63	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	USOXIQBEHSAXDT-LFAPAAFUSA-N
I[C@@H]1[C@H](OCC2=CC=CC=C2)[C@H]2OC3(CCCCC3)O[C@H]2[C@@H](OCC2=CC=CC=C2)[C@@H]1OCC1=CC=CC=C1	UALIB-2624	part 2, 64	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	JGAUBLCKOQDCCE-LFAPAAFUSA-N
O[C@@H]1[C@H](O)[C@@H](O)[C@@H](Cl)[C@@H](O)[C@@H]1O	UALIB-2625	part 2, 65	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	BSMLUJHFZGTHOG-WJVUKCJRSA-N
O[C@@H]1[C@H](O)[C@@H](O)[C@@H](Br)[C@@H](O)[C@@H]1O	UALIB-2626	part 2, 66	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	WKJDQZGQZWLTBN-WJVUKCJRSA-N
O[C@@H]1[C@H](O)[C@@H](O)[C@@H](I)[C@@H](O)[C@@H]1O	UALIB-2627	part 2, 67	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	LEDRQDSKORZIMI-WJVUKCJRSA-N
CC(=O)O[C@H]1[C@@H](Cl)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O	UALIB-2628	part 2, 68	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	INXDULJFDQHHRO-YGRRVBNWSA-N
CC(=O)O[C@H]1[C@@H](I)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O	UALIB-2629	part 2, 70	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	NACQCPQWAHRPJP-YGRRVBNWSA-N
CCC(=O)O[C@@H]1[C@H](OCC2=CC=CC=C2)[C@H]2OC3(CCCCC3)O[C@H]2[C@@H](OCC2=CC=CC=C2)[C@@H]1OCC1=CC=CC=C1	UALIB-2630	part 2, 71	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	CBQIOVUHUMKLLP-ULWXFTFZSA-N
O[C@@H]1[C@H](OCC2=CC=CC=C2)[C@H]2OC3(CCCCC3)O[C@H]2[C@@H](OCC2=CC=CC=C2)[C@@H]1OCC1=CC=CC=C1	UALIB-2631	part 2, 72	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	FGTCQPYPEHVAED-LFAPAAFUSA-N
Cl[C@H]1[C@H](OCC2=CC=CC=C2)[C@H]2OC3(CCCCC3)O[C@H]2[C@@H](OCC2=CC=CC=C2)[C@@H]1OCC1=CC=CC=C1	UALIB-2632	part 2, 73	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	ATARHKVJOZTYJA-NPHSDDHZSA-N
Br[C@H]1[C@H](OCC2=CC=CC=C2)[C@H]2OC3(CCCCC3)O[C@H]2[C@@H](OCC2=CC=CC=C2)[C@@H]1OCC1=CC=CC=C1	UALIB-2633	part 2, 74	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	USOXIQBEHSAXDT-NPHSDDHZSA-N
O[C@@H]1[C@H](O)[C@@H](O)[C@H](Cl)[C@@H](O)[C@@H]1O	UALIB-2634	part 2, 75	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	BSMLUJHFZGTHOG-QWBQGLJISA-N
O[C@@H]1[C@H](O)[C@@H](O)[C@H](Br)[C@@H](O)[C@@H]1O	UALIB-2635	part 2, 76	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	WKJDQZGQZWLTBN-QWBQGLJISA-N
CC(=O)O[C@H]1[C@H](Cl)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O	UALIB-2636	part 2, 77	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	INXDULJFDQHHRO-HUSLANRSSA-N
CC(=O)O[C@H]1[C@H](Br)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O	UALIB-2637	part 2, 78	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	SVHAKCBZAPWQHW-HUSLANRSSA-N
F[C@H]1[C@H](OCC2=CC=CC=C2)[C@H]2OC3(CCCCC3)O[C@H]2[C@@H](OCC2=CC=CC=C2)[C@@H]1OCC1=CC=CC=C1	UALIB-2638	part 2, 79	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	CJFIFIQCPUFXLJ-NPHSDDHZSA-N
O=C1[C@H](OCC2=CC=CC=C2)[C@H]2OC3(CCCCC3)O[C@H]2[C@@H](OCC2=CC=CC=C2)[C@@H]1OCC1=CC=CC=C1	UALIB-2639	part 2, 80	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	CHPCREVPNVLNAX-MQSWGENCSA-N
FC1(F)[C@H](OCC2=CC=CC=C2)[C@H]2OC3(CCCCC3)O[C@H]2[C@@H](OCC2=CC=CC=C2)[C@@H]1OCC1=CC=CC=C1	UALIB-2640	part 2, 81	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	VRSIKWRZKUSELO-GKFQJYPJSA-N
O[C@@H]1[C@H](O)[C@@H](O)C(F)(F)[C@@H](O)[C@@H]1O	UALIB-2641	part 2, 82	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	GZCGQDNCDRXFFQ-BWWDGMNMSA-N
CC(C)(C)[Si](C)(C)OC[C@H]1O[C@H]([C@@H](OS(=O)(=O)C(F)(F)F)[C@@H]1O[Si](C)(C)C(C)(C)C)N1C=NC2=C1N=CN=C2N	UALIB-2642	part 3, 23	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	JTQRKNVZCKAILI-DFYYWFRZSA-N
CCC(=O)[18O][C@@H]1[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](CO[Si](C)(C)C(C)(C)C)O[C@H]1N1C=NC2=C1N=CN=C2N	UALIB-2643	part 3, 24	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	HSQMXDIYGXXWBG-XXPGDASHSA-N
NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1[18OH]	UALIB-2644	part 3, 25	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	OIRDTQYFTABQOQ-PMGAPXBOSA-N
CC(C)[Si]1(OC[C@H]2O[C@H]([C@@H](OS(=O)(=O)C(F)(F)F)[C@@H]2O[Si](O1)(C(C)C)C(C)C)N1C=NC2=C1N=CN=C2N)C(C)C	UALIB-2645	part 3, 27	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	YQVPKUAETHPCJR-NSAZKJPHSA-N
CCC(=O)[18O][C@H]1[C@@H](O[C@@H]2CO[Si](O[Si](O[C@@H]12)(C(C)C)C(C)C)(C(C)C)C(C)C)N1C=NC2=C1N=CN=C2N	UALIB-2646	part 3, 28	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	OIDQAWNWPIYGPJ-QNBFNLNYSA-N
NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H]([18OH])[C@@H]1O	UALIB-2647	part 3, 31	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	OIRDTQYFTABQOQ-CSESETMVSA-N
CC(C)[Si]1(OC[C@H]2O[C@H]([C@@H](O)[C@@H]2[18O][Si](O1)(C(C)C)C(C)C)N1C=NC2=C1N=CN=C2N)C(C)C	UALIB-2648	part 3, 32	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	KHVLHRYSOPSVJR-HDKRWTSPSA-N
CC(C)[Si]1(OC[C@H]2O[C@H]([C@@H](OS(=O)(=O)C(F)(F)F)[C@@H]2[18O][Si](O1)(C(C)C)C(C)C)N1C=NC2=C1N=CN=C2N)C(C)C	UALIB-2649	part 3, 33	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	YQVPKUAETHPCJR-KXWSCAMSSA-N
CCC(=O)O[C@H]1[C@@H](O[C@@H]2CO[Si](O[Si]([18O][C@@H]12)(C(C)C)C(C)C)(C(C)C)C(C)C)N1C=NC2=C1N=CN=C2N	UALIB-2650	part 3, 34	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	OIDQAWNWPIYGPJ-BSSMPZQXSA-N
