SMILES_CHEMAXON_19.27.0	DATASOURCE_REGID	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHIKEY_1.05_CHEMAXON_19.27.0
CO[C@H]1O[C@H](CCl)[C@@H](O)[C@@H]1O.CO[C@@H]1O[C@H](CCl)[C@@H](O)[C@@H]1O	UALIB-2667	part 1, 53 (anomeric mixture)	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	VZWDOHPTEDLVFO-ASJGOUODSA-N
CO[C@@H]1O[C@H](CCl)[C@H]2O[Si](O[Si](O[C@@H]12)(C(C)C)C(C)C)(C(C)C)C(C)C	UALIB-2668	part 1, 54 (beta)	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	KDFRICQVWKCDOT-BRSBDYLESA-N
CC(=O)O[C@@H]1O[C@H](CCl)[C@@H](OC(C)=O)[C@H]1OC(C)=O	UALIB-2669	part 1, 55 (beta)	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	ICEXMBAGIAETTO-GWOFURMSSA-N
CO[C@H]1O[C@H](CCl)[C@@H](O)[C@H]1O.CO[C@@H]1O[C@H](CCl)[C@@H](O)[C@H]1O	UALIB-2670	part 1, 56 (anomeric mixture)	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	VZWDOHPTEDLVFO-SWALNQESSA-N
CC(=O)O[C@@H]1[C@@H](OC(=O)C2=CC=CC=C2)[C@@H](COC(=O)C2=CC=CC=C2)O[C@H]1N1C=NC2=C1N=CNCC2=O	UALIB-2671	part 1, 63	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	ZHEGJFSFCZGIAX-JVICHNFNSA-N
OC[C@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CNC[C@@H]2O.OC[C@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CNC[C@H]2O	UALIB-2672	part 1, 65	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	GMDWWCSHQPKMRG-MHQOIMTLSA-N
O[C@@H]1CNC=NC2=C1N=CN2	UALIB-2673	part 1, 67	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	YFIDCUXYXQUPSM-SCSAIBSYSA-N
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNCC2=O	UALIB-2674	part 1, 78	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	PICFAMQFTUCMDC-PNHWDRBUSA-N
CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H]1O[Si](C)(C)C(C)(C)C	UALIB-2675	part 2, 58	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	IDYHJGFVOZCDCW-XRXFAXGQSA-N
CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](O)[C@H]1O[Si](C)(C)C(C)(C)C	UALIB-2676	part 2, 59	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	NIBLIRFZDLJYBS-KLHDSHLOSA-N
CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H]1O	UALIB-2677	part 2, 60	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	LTQOEUGJVCKXJC-KLHDSHLOSA-N
CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](OC(C)=O)[C@H]1O[Si](C)(C)C(C)(C)C	UALIB-2678	part 2, 61	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	HVDAXFSYMNYJCE-BRSBDYLESA-N
CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H]1OC(C)=O	UALIB-2679	part 2, 62	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	SUAZLFBNEHVZLB-BRSBDYLESA-N
CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](OS(=O)(=O)C(F)(F)F)[C@H]1O[Si](C)(C)C(C)(C)C	UALIB-2680	part 2, 63	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	JMEYJKHHVLDRDZ-KLHDSHLOSA-N
CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C)C[C@H]1O[Si](C)(C)C(C)(C)C	UALIB-2681	part 2, 64	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	ZZPFNGGCXYCWBO-ARFHVFGLSA-N
CC(=O)OC[C@@H]1C[C@@H](OC(C)=O)C(OC(C)=O)O1	UALIB-2682	part 2, 65	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	MJDHNUNTWAOQPO-MTULOOOASA-N
CO[C@@H]1O[C@H](CO[Si](C)(C)C(C)(C)C)[C@@H](O[Si](C)(C)C(C)(C)C)[C@H]1OS(=O)(=O)C(F)(F)F	UALIB-2683	part 2, 68	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	MZQMGLDDMIIPFQ-KLHDSHLOSA-N
CO[C@H]1C[C@H](O[Si](C)(C)C(C)(C)C)[C@@H](CO[Si](C)(C)C(C)(C)C)O1	UALIB-2684	part 2, 69	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	SPMUOWIEEIITPA-ARFHVFGLSA-N
CC(C)(C)[Si](C)(C)OC[C@H]1O[C@H]([C@H](O[Si](C)(C)C(C)(C)C)[C@@H]1OS(=O)(=O)C(F)(F)F)N1C=NC2=C1N=CN=C2N	UALIB-2685	part 2, 72	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	IPNJKQUWGFHKJJ-WVSUBDOOSA-N
NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)C[C@H]1O	UALIB-2686	part 2, 1	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	OFEZSBMBBKLLBJ-BAJZRUMYSA-N
C[C@@H]1[C@H](OC(=O)C(C)(C)C)OC(=O)[C@]1(C)C(C)=O	UALIB-2687	part 3, 16	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	XGMHLWPLHZAMBK-JPVBRFOXSA-N
CC(C)C(=O)O[C@@H]1OC(=O)[C@@](C)([C@@H]1C)C(C)=O	UALIB-2688	part 3, 17	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	SBMXWIHAOLPCMV-XXFPWJFMSA-N
COC1(C)CCC(=O)O1	UALIB-2689	part 3, 25	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	UFWOAJCTIVFURG-UHFFFAOYSA-N
CC(C)(C)C(=O)\C=C\[C@H]1COC(C)(C)O1	UALIB-2690	part 3, 38	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	FHJHWWCXRFKDFX-UCUJLANTSA-N
CC(CC(=O)C(C)(C)C)[C@H]1COC(C)(C)O1	UALIB-2691	part 3, 39	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	ABCUYILWFMFAPT-QVDQXJPCSA-N
CC(=O)OC[C@@H]1CCC(=O)O1	UALIB-2692	part 3, 50	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	BXLQWTUDERRWIA-LURJTMIESA-N
CC(=O)OC1CCC(=O)O1	UALIB-2693	part 3, 53	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	QYDQEZAGUAUEOP-UHFFFAOYSA-N
CC(C)(C)[Si](C)(C)OC[C@H]1OC(=O)C=C1	UALIB-2694	part 3, 56	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	OBEODKRPVKJAIX-VIFPVBQESA-N
C[C@H]1CC(=O)O[C@@H]1CO[Si](C)(C)C(C)(C)C	UALIB-2695	part 3, 58	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	MPHNXYYYBKNREK-VHSXEESVSA-N
C[C@H]1CC(=O)O[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	UALIB-2696	part 3, 59	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	IPFNDQXHBBRQSL-FXAWDEMLSA-N
C[C@H]1CC(=O)O[C@@H]1COC(C)=O	UALIB-2697	part 3, 60	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	HDRZOPFSVZMEOK-CAHLUQPWSA-N
C[C@H]1CC(=O)O[C@@H]1OC(C)=O.C[C@H]1CC(=O)O[C@H]1OC(C)=O	UALIB-2698	part 3, 34	Smal, E. Synthesis, biosynthesis and studies related to compounds of interest in cancer chemotherapy. Ph.D. Thesis, The University of Alabama, 1985.	http://library.ua.edu/vwebv/holdingsInfo?bibId=424136	YDQWYGUTMSNYFU-YUZFKGPJSA-N
