DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-2320	COC(=O)C1=CC=CC=C1C1=C(Cl)C(=O)C2=C(C=CC=C2OC(C)=O)C1=O	101	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C20H13ClO6/c1-10(22)27-14-9-5-8-13-15(14)19(24)17(21)16(18(13)23)11-6-3-4-7-12(11)20(25)26-2/h3-9H,1-2H3	KOUAGNZBWNCGPJ-UHFFFAOYSA-N	KOUAGNZBWNCGPJ-UHFFFAOYSA-N	COC(=O)C1=CC=CC=C1C1=C(Cl)C(=O)C2=C(C=CC=C2OC(C)=O)C1=O	TRUE
UALIB-2321	O=C1OC2=C(C(Cl)=C(O)C3=C2C=CC=C3)C2=C1C=CC=C2	102	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C17H9ClO3/c18-14-13-9-5-1-4-8-12(9)17(20)21-16(13)11-7-3-2-6-10(11)15(14)19/h1-8,19H	NKUUGRNGXCAGPO-UHFFFAOYSA-N	NKUUGRNGXCAGPO-UHFFFAOYSA-N	OC1=C(Cl)C2=C(OC(=O)C3=C2C=CC=C3)C2=C1C=CC=C2	TRUE
UALIB-2322	CC(=O)OC1=CC=CC2=C1C(O)=C(Cl)C1=C2OC(=O)C2=C1C=CC=C2	103	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C19H11ClO5/c1-9(21)24-13-8-4-7-12-14(13)17(22)16(20)15-10-5-2-3-6-11(10)19(23)25-18(12)15/h2-8,22H,1H3	TWJOIYDVKUEVRU-UHFFFAOYSA-N	TWJOIYDVKUEVRU-UHFFFAOYSA-N	CC(=O)OC1=CC=CC2=C1C(O)=C(Cl)C1=C2OC(=O)C2=C1C=CC=C2	TRUE
UALIB-2323	COC1=C(Cl)C2=C(OC(=O)C3=C2C=CC=C3)C2=C1C(OC(C)=O)=CC=C2	104	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C20H13ClO5/c1-10(22)25-14-9-5-8-13-15(14)19(24-2)17(21)16-11-6-3-4-7-12(11)20(23)26-18(13)16/h3-9H,1-2H3	JPFPFBZDUUAZEF-UHFFFAOYSA-N	JPFPFBZDUUAZEF-UHFFFAOYSA-N	COC1=C(Cl)C2=C(OC(=O)C3=C2C=CC=C3)C2=C1C(OC(C)=O)=CC=C2	TRUE
UALIB-2324	COC1=C(Cl)C2=C(OC(=O)C3=C2C=CC=C3)C2=C1C(O)=CC=C2	105	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C18H11ClO4/c1-22-17-13-11(7-4-8-12(13)20)16-14(15(17)19)9-5-2-3-6-10(9)18(21)23-16/h2-8,20H,1H3	VPRHIPQILPTIBC-UHFFFAOYSA-N	VPRHIPQILPTIBC-UHFFFAOYSA-N	COC1=C(Cl)C2=C(OC(=O)C3=C2C=CC=C3)C2=C1C(O)=CC=C2	TRUE
UALIB-2325	COC(=O)C1=CC(OC)=C(C2=C(Cl)C(=O)C=CC2=O)C(C(=O)OC)=C1	108	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C17H13ClO7/c1-23-12-7-8(16(21)24-2)6-9(17(22)25-3)13(12)14-10(19)4-5-11(20)15(14)18/h4-7H,1-3H3	JTWPSPFCQDTIFZ-UHFFFAOYSA-N	JTWPSPFCQDTIFZ-UHFFFAOYSA-N	COC(=O)C1=CC(OC)=C(C(=C1)C(=O)OC)C1=C(Cl)C(=O)C=CC1=O	TRUE
UALIB-2326	COC(=O)C1=C(C2=C(SC3=CC=CC=C3)C(=O)C3=C(C=CC=C3OC(C)=O)C2=O)C=CC=C1	111	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C26H18O6S/c1-15(27)32-20-14-8-13-19-21(20)24(29)25(33-16-9-4-3-5-10-16)22(23(19)28)17-11-6-7-12-18(17)26(30)31-2/h3-14H,1-2H3	FDQYIPSCXCCTJS-UHFFFAOYSA-N	FDQYIPSCXCCTJS-UHFFFAOYSA-N	COC(=O)C1=C(C=CC=C1)C1=C(SC2=CC=CC=C2)C(=O)C2=C(C=CC=C2OC(C)=O)C1=O	TRUE
UALIB-2327	COC1=C(NC(=O)C(C)(C)C)C=CC(C)=C1	113	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C13H19NO2/c1-9-6-7-10(11(8-9)16-5)14-12(15)13(2,3)4/h6-8H,1-5H3,(H,14,15)	WMXHBZHMNCGLQQ-UHFFFAOYSA-N	WMXHBZHMNCGLQQ-UHFFFAOYSA-N	COC1=C(NC(=O)C(C)(C)C)C=CC(C)=C1	TRUE
UALIB-2328	COC1=C(NC(=O)C(C)(C)C)C(C(=O)O)=CC(C)=C1	114	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C14H19NO4/c1-8-6-9(12(16)17)11(10(7-8)19-5)15-13(18)14(2,3)4/h6-7H,1-5H3,(H,15,18)(H,16,17)	QPFXDHIMHSPFBM-UHFFFAOYSA-N	QPFXDHIMHSPFBM-UHFFFAOYSA-N	COC1=C(NC(=O)C(C)(C)C)C(=CC(C)=C1)C(O)=O	TRUE
UALIB-2329	COC(=O)C1=CC(C)=CC(OC)=C1N	72	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C10H13NO3/c1-6-4-7(10(12)14-3)9(11)8(5-6)13-2/h4-5H,11H2,1-3H3	RRSRPXWESTZUQS-UHFFFAOYSA-N	RRSRPXWESTZUQS-UHFFFAOYSA-N	COC(=O)C1=CC(C)=CC(OC)=C1N	TRUE
UALIB-2330	COC(=O)C1=CC(C)=CC(OC)=C1C1=C(Cl)C(=O)C(Cl)=CC1=O	70	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C16H12Cl2O5/c1-7-4-8(16(21)23-3)12(11(5-7)22-2)13-10(19)6-9(17)15(20)14(13)18/h4-6H,1-3H3	XPJDWDWBPAFHLW-UHFFFAOYSA-N	XPJDWDWBPAFHLW-UHFFFAOYSA-N	COC(=O)C1=CC(C)=CC(OC)=C1C1=C(Cl)C(=O)C(Cl)=CC1=O	TRUE
UALIB-2331	COC(=O)C1=CC(C)=CC(OC)=C1C1=CC(=O)C2(Cl)C(CC=C[C@H]2O[Si](C)(C)C)C1=O	115	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C23H27ClO6Si/c1-13-10-15(22(27)29-3)20(17(11-13)28-2)14-12-18(25)23(24)16(21(14)26)8-7-9-19(23)30-31(4,5)6/h7,9-12,16,19H,8H2,1-6H3/t16?,19-,23?/m1/s1	RQNGCLLZCUNHDI-VCDSYBKSSA-N	RQNGCLLZCUNHDI-VCDSYBKSSA-N	COC(=O)C1=CC(C)=CC(OC)=C1C1=CC(=O)C2(Cl)[C@H](O[Si](C)(C)C)C=CCC2C1=O	TRUE
UALIB-2332	COC(=O)C1=CC(C)=CC(OC)=C1C1=C(Cl)C(=O)C2=C(C=CC=C2O)C1=O	116	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C20H15ClO6/c1-9-7-11(20(25)27-3)15(13(8-9)26-2)16-17(21)19(24)14-10(18(16)23)5-4-6-12(14)22/h4-8,22H,1-3H3	UEPACTQCHGINCN-UHFFFAOYSA-N	UEPACTQCHGINCN-UHFFFAOYSA-N	COC(=O)C1=CC(C)=CC(OC)=C1C1=C(Cl)C(=O)C2=C(C=CC=C2O)C1=O	TRUE
UALIB-2333	COC(=O)C1=C(C2=C(Cl)C(=O)C3=C(C=CC=C3OC(C)=O)C2=O)C(OC)=CC(C)=C1	117	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C22H17ClO7/c1-10-8-13(22(27)29-4)16(15(9-10)28-3)18-19(23)21(26)17-12(20(18)25)6-5-7-14(17)30-11(2)24/h5-9H,1-4H3	IDBZUDUJFVDIJO-UHFFFAOYSA-N	IDBZUDUJFVDIJO-UHFFFAOYSA-N	COC(=O)C1=C(C(OC)=CC(C)=C1)C1=C(Cl)C(=O)C2=C(C=CC=C2OC(C)=O)C1=O	TRUE
UALIB-2334	COC(=O)C1=C(C2=C(SC3=CC=CC=C3)C(=O)C3=C(C=CC=C3OC(C)=O)C2=O)C(OC)=CC(C)=C1	118	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C28H22O7S/c1-15-13-19(28(32)34-4)22(21(14-15)33-3)24-25(30)18-11-8-12-20(35-16(2)29)23(18)26(31)27(24)36-17-9-6-5-7-10-17/h5-14H,1-4H3	GSLWZCDKQWZAHE-UHFFFAOYSA-N	GSLWZCDKQWZAHE-UHFFFAOYSA-N	COC(=O)C1=C(C(OC)=CC(C)=C1)C1=C(SC2=CC=CC=C2)C(=O)C2=C(C=CC=C2OC(C)=O)C1=O	TRUE
UALIB-2335	COC(=O)C1=C(C2=CC(=O)C3=C(C=CC=C3OC(C)=O)C2=O)C(OC)=CC(C)=C1	119	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C22H18O7/c1-11-8-15(22(26)28-4)19(18(9-11)27-3)14-10-16(24)20-13(21(14)25)6-5-7-17(20)29-12(2)23/h5-10H,1-4H3	CGZIBAWZLAFBDR-UHFFFAOYSA-N	CGZIBAWZLAFBDR-UHFFFAOYSA-N	COC(=O)C1=C(C(OC)=CC(C)=C1)C1=CC(=O)C2=C(C=CC=C2OC(C)=O)C1=O	TRUE
UALIB-2336	COC1=CC(C)=CC2=C1C1=C(OC2=O)C2=C(C(O)=C1)C(OC(C)=O)=CC=C2	120	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C21H16O6/c1-10-7-14-18(17(8-10)25-3)13-9-15(23)19-12(20(13)27-21(14)24)5-4-6-16(19)26-11(2)22/h4-9,23H,1-3H3	YJQVWYDOFXFMAZ-UHFFFAOYSA-N	YJQVWYDOFXFMAZ-UHFFFAOYSA-N	COC1=CC(C)=CC2=C1C1=C(OC2=O)C2=C(C(O)=C1)C(OC(C)=O)=CC=C2	TRUE
UALIB-2337	COC1=CC2=C(OC(=O)C3=C2C(OC)=CC(C)=C3)C2=C1C(OC(C)=O)=CC=C2	121	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C22H18O6/c1-11-8-15-19(17(9-11)25-3)14-10-18(26-4)20-13(21(14)28-22(15)24)6-5-7-16(20)27-12(2)23/h5-10H,1-4H3	XYLMVJHTJFYDAS-UHFFFAOYSA-N	XYLMVJHTJFYDAS-UHFFFAOYSA-N	COC1=CC(C)=CC2=C1C1=C(OC2=O)C2=C(C(OC)=C1)C(OC(C)=O)=CC=C2	TRUE
UALIB-2338	CO/C=C/C=C\[C@H]1O[C@H](OC)[C@H]2OC(C)(C)O[C@H]21	145	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C13H20O5/c1-13(2)17-10-9(7-5-6-8-14-3)16-12(15-4)11(10)18-13/h5-12H,1-4H3/b7-5-,8-6+/t9-,10+,11+,12+/m1/s1	LKMJGOVJVXUEJR-WUFCHWIJSA-N	LKMJGOVJVXUEJR-WUFCHWIJSA-N	[H]\C(OC)=C(\[H])/C(/[H])=C(/[H])[C@@]1([H])O[C@]([H])(OC)[C@@]2([H])OC(C)(C)O[C@@]12[H]	TRUE
UALIB-2339	CO/C=C/C=C/C1O[C@H](OC)[C@H]2OC(C)(C)O[C@@H]12	148	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C13H20O5/c1-13(2)17-10-9(7-5-6-8-14-3)16-12(15-4)11(10)18-13/h5-12H,1-4H3/b7-5+,8-6+/t9?,10-,11-,12-/m0/s1	LKMJGOVJVXUEJR-DJVKWBROSA-N	LKMJGOVJVXUEJR-DJVKWBROSA-N	[H]\C(OC)=C(\[H])/C(/[H])=C(\[H])C1([H])O[C@]([H])(OC)[C@@]2([H])OC(C)(C)O[C@@]12[H]	TRUE
UALIB-2340	COC(=O)C1=CC(C)=CC(OC)=C1C1=C(Cl)C(=O)C2(Cl)[C@H](OC)C=C[C@H]([C@H]3OC(OC)[C@H]4OC(C)(C)O[C@H]43)[C@@H]2C1=O	149	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C29H32Cl2O10/c1-12-10-14(26(34)37-6)17(15(11-12)35-4)18-20(30)25(33)29(31)16(36-5)9-8-13(19(29)21(18)32)22-23-24(27(38-7)39-22)41-28(2,3)40-23/h8-11,13,16,19,22-24,27H,1-7H3/t13-,16+,19+,22+,23-,24-,27?,29?/m0/s1	TVCAGFOPPWTGBM-ZCBXVXGKSA-N	TVCAGFOPPWTGBM-ZCBXVXGKSA-N	[H][C@@]1(OC(OC)[C@H]2OC(C)(C)O[C@@H]12)[C@@]1([H])C=C[C@@H](OC)C2(Cl)C(=O)C(Cl)=C(C(=O)[C@@]12[H])C1=C(OC)C=C(C)C=C1C(=O)OC	TRUE
UALIB-2341	COC(=O)C1=CC(C)=CC(OC)=C1C1=C(Cl)C(=O)[C@@]2(Cl)C(OC)C=C[C@@H]([C@H]3OC(OC)[C@H]4OC(C)(C)O[C@H]43)[C@H]2C1=O	150	Hassen, W.D. Synthetic approaches towards benzo[d]naphthopyran antibiotics. Ph.D. Thesis, The University of Alabama, 1988.	http://library.ua.edu/vwebv/holdingsInfo?bibId=579834	InChI=1S/C29H32Cl2O10/c1-12-10-14(26(34)37-6)17(15(11-12)35-4)18-20(30)25(33)29(31)16(36-5)9-8-13(19(29)21(18)32)22-23-24(27(38-7)39-22)41-28(2,3)40-23/h8-11,13,16,19,22-24,27H,1-7H3/t13-,16?,19+,22-,23+,24+,27?,29-/m1/s1	TVCAGFOPPWTGBM-PEUGICLWSA-N	TVCAGFOPPWTGBM-PEUGICLWSA-N	[H][C@@]1(OC(OC)[C@H]2OC(C)(C)O[C@@H]12)[C@]1([H])C=CC(OC)[C@]2(Cl)C(=O)C(Cl)=C(C(=O)[C@]12[H])C1=C(OC)C=C(C)C=C1C(=O)OC	TRUE
