DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1712	CC/C=C(\C)[C@@H](O)[C@]1(C)O[C@H]1[C@@H](CO[Si](C(C)C)(C(C)C)C(C)C)O[Si](C)(C)C(C)(C)C.CC/C=C(\C)[C@H](O)[C@]1(C)O[C@H]1[C@@H](CO[Si](C(C)C)(C(C)C)C(C)C)O[Si](C)(C)C(C)(C)C	78 (diasteromeric mixture)	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/2C26H54O4Si2/c2*1-15-16-21(8)23(27)26(12)24(29-26)22(30-31(13,14)25(9,10)11)17-28-32(18(2)3,19(4)5)20(6)7/h2*16,18-20,22-24,27H,15,17H2,1-14H3/b2*21-16+/t22-,23+,24+,26+;22-,23-,24+,26+/m11/s1	DSFNZZWAVMHVPL-SQUQCLHPSA-N	DSFNZZWAVMHVPL-SQUQCLHPSA-N	CC\C=C(/C)[C@H](O)[C@]1(C)O[C@H]1[C@@H](CO[Si](C(C)C)(C(C)C)C(C)C)O[Si](C)(C)C(C)(C)C.CC\C=C(/C)[C@@H](O)[C@]1(C)O[C@H]1[C@@H](CO[Si](C(C)C)(C(C)C)C(C)C)O[Si](C)(C)C(C)(C)C	TRUE
UALIB-1713	CC/C=C(\C)[C@@H](O[Si](C)(C)C)[C@]1(C)O[C@H]1[C@@H](CO[Si](C(C)C)(C(C)C)C(C)C)O[Si](C)(C)C(C)(C)C.CC/C=C(\C)[C@H](O[Si](C)(C)C)[C@]1(C)O[C@H]1[C@@H](CO[Si](C(C)C)(C(C)C)C(C)C)O[Si](C)(C)C(C)(C)C	100 (diasteromeric mixture)	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/2C29H62O4Si3/c2*1-18-19-24(8)26(33-34(13,14)15)29(12)27(31-29)25(32-35(16,17)28(9,10)11)20-30-36(21(2)3,22(4)5)23(6)7/h2*19,21-23,25-27H,18,20H2,1-17H3/b2*24-19+/t25-,26+,27+,29+;25-,26-,27+,29+/m11/s1	ACXWBTDEJXXLGY-WIMSLBGCSA-N	ACXWBTDEJXXLGY-WIMSLBGCSA-N	CC\C=C(/C)[C@H](O[Si](C)(C)C)[C@]1(C)O[C@H]1[C@@H](CO[Si](C(C)C)(C(C)C)C(C)C)O[Si](C)(C)C(C)(C)C.CC\C=C(/C)[C@@H](O[Si](C)(C)C)[C@]1(C)O[C@H]1[C@@H](CO[Si](C(C)C)(C(C)C)C(C)C)O[Si](C)(C)C(C)(C)C	TRUE
UALIB-1714	CC/C=C(\C)C(C)(C1OCCO1)[C@@H](O)[C@@H](CO[Si](C(C)C)(C(C)C)C(C)C)O[Si](C(C)C)(C(C)C)C(C)C	105	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/C31H64O5Si2/c1-16-17-27(14)31(15,30-33-18-19-34-30)29(32)28(36-38(24(8)9,25(10)11)26(12)13)20-35-37(21(2)3,22(4)5)23(6)7/h17,21-26,28-30,32H,16,18-20H2,1-15H3/b27-17+/t28-,29+,31?/m1/s1	PXHBWRVVDLDIBH-SYHBXXCESA-N	PXHBWRVVDLDIBH-SYHBXXCESA-N	CC\C=C(/C)C(C)([C@@H](O)[C@@H](CO[Si](C(C)C)(C(C)C)C(C)C)O[Si](C(C)C)(C(C)C)C(C)C)C1OCCO1	TRUE
UALIB-1715	CC/C=C(\C)C(C)(C1OCCO1)[C@@H](OCC1=CC=C(OC)C=C1)[C@@H](CO[Si](C(C)C)(C(C)C)C(C)C)O[Si](C(C)C)(C(C)C)C(C)C	106	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/C39H72O6Si2/c1-17-18-33(14)39(15,38-41-23-24-42-38)37(43-25-34-19-21-35(40-16)22-20-34)36(45-47(30(8)9,31(10)11)32(12)13)26-44-46(27(2)3,28(4)5)29(6)7/h18-22,27-32,36-38H,17,23-26H2,1-16H3/b33-18+/t36-,37+,39?/m1/s1	GDYGPDDHTAFTDK-BMAOSEIJSA-N	GDYGPDDHTAFTDK-BMAOSEIJSA-N	CC\C=C(/C)C(C)([C@@H](OCC1=CC=C(OC)C=C1)[C@@H](CO[Si](C(C)C)(C(C)C)C(C)C)O[Si](C(C)C)(C(C)C)C(C)C)C1OCCO1	TRUE
UALIB-1716	CC/C=C(\C)[C@]1(C)C(OC)O[C@H](CO)[C@@H]1OCC1=CC=C(OC)C=C1	107 (non-specific)	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/C20H30O5/c1-6-7-14(2)20(3)18(17(12-21)25-19(20)23-5)24-13-15-8-10-16(22-4)11-9-15/h7-11,17-19,21H,6,12-13H2,1-5H3/b14-7+/t17-,18+,19?,20+/m1/s1	WNLRSZBCCHMGND-KMEQBPNISA-N	WNLRSZBCCHMGND-KMEQBPNISA-N	CC\C=C(/C)[C@]1(C)C(OC)O[C@H](CO)[C@@H]1OCC1=CC=C(OC)C=C1	TRUE
UALIB-1717	CC/C=C(\C)[C@]1(C)C(OC)O[C@H](CO[Si](C(C)C)(C(C)C)C(C)C)[C@@H]1OCC1=CC=C(OC)C=C1	108 (non-specific)	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/C29H50O5Si/c1-12-13-23(8)29(9)27(32-18-24-14-16-25(30-10)17-15-24)26(34-28(29)31-11)19-33-35(20(2)3,21(4)5)22(6)7/h13-17,20-22,26-28H,12,18-19H2,1-11H3/b23-13+/t26-,27+,28?,29+/m1/s1	CHGRFQWEMSYHIE-BYVXFPDCSA-N	CHGRFQWEMSYHIE-BYVXFPDCSA-N	CC\C=C(/C)[C@]1(C)C(OC)O[C@H](CO[Si](C(C)C)(C(C)C)C(C)C)[C@@H]1OCC1=CC=C(OC)C=C1	TRUE
UALIB-1718	CC[C@@H](O)[C@](C)(O)[C@]1(C)[C@@H](OC)O[C@H](CO[Si](C(C)C)(C(C)C)C(C)C)[C@@H]1OCC1=CC=C(OC)C=C1.CC[C@@H](O)[C@](C)(O)[C@]1(C)[C@H](OC)O[C@H](CO[Si](C(C)C)(C(C)C)C(C)C)[C@@H]1OCC1=CC=C(OC)C=C1	97 (diasteromeric mixture)	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/2C29H52O7Si/c2*1-12-25(30)29(9,31)28(8)26(34-17-22-13-15-23(32-10)16-14-22)24(36-27(28)33-11)18-35-37(19(2)3,20(4)5)21(6)7/h2*13-16,19-21,24-27,30-31H,12,17-18H2,1-11H3/t24-,25-,26+,27+,28+,29+;24-,25-,26+,27-,28+,29+/m11/s1	RXTLUJLDLJYDLA-MSOKEXJFSA-N	RXTLUJLDLJYDLA-MSOKEXJFSA-N	CC[C@@H](O)[C@](C)(O)[C@]1(C)[C@@H](OC)O[C@H](CO[Si](C(C)C)(C(C)C)C(C)C)[C@@H]1OCC1=CC=C(OC)C=C1.CC[C@@H](O)[C@](C)(O)[C@]1(C)[C@H](OC)O[C@H](CO[Si](C(C)C)(C(C)C)C(C)C)[C@@H]1OCC1=CC=C(OC)C=C1	TRUE
UALIB-1719	CC(C)(C)[Si](OC[C@H]1O[C@H]2COC(=O)[C@H]2CCC[C@@H]1I)(C1=CC=CC=C1)C1=CC=CC=C1.CC(C)(C)[Si](OC[C@H]1O[C@H]2COC(=O)[C@H]2CCC[C@H]1I)(C1=CC=CC=C1)C1=CC=CC=C1	214 (diasteromeric mixture)	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/2C26H33IO4Si/c2*1-26(2,3)32(19-11-6-4-7-12-19,20-13-8-5-9-14-20)30-18-24-22(27)16-10-15-21-23(31-24)17-29-25(21)28/h2*4-9,11-14,21-24H,10,15-18H2,1-3H3/t21-,22+,23-,24+;21-,22-,23-,24+/m00/s1	VQPUOWVSNRZUDA-SSNUPMMHSA-N	VQPUOWVSNRZUDA-SSNUPMMHSA-N	CC(C)(C)[Si](OC[C@H]1O[C@H]2COC(=O)[C@H]2CCC[C@@H]1I)(C1=CC=CC=C1)C1=CC=CC=C1.CC(C)(C)[Si](OC[C@H]1O[C@H]2COC(=O)[C@H]2CCC[C@H]1I)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-1720	CC(C)(C)[Si](OC[C@@H]1CCCC[C@@H]2C(=O)OC[C@@H]2O1)(C1=CC=CC=C1)C1=CC=CC=C1	215	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/C26H34O4Si/c1-26(2,3)31(21-13-6-4-7-14-21,22-15-8-5-9-16-22)29-18-20-12-10-11-17-23-24(30-20)19-28-25(23)27/h4-9,13-16,20,23-24H,10-12,17-19H2,1-3H3/t20-,23-,24-/m0/s1	VCXUOORPNLSZNM-OYDLWJJNSA-N	VCXUOORPNLSZNM-OYDLWJJNSA-N	CC(C)(C)[Si](OC[C@@H]1CCCC[C@H]2[C@H](COC2=O)O1)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-1721	CC(C)(C)[Si](OC[C@@H]1CCCC[C@@H](I)[C@H](COC=O)O1)(C1=CC=CC=C1)C1=CC=CC=C1.CC(C)(C)[Si](OC[C@@H]1CCCC[C@H](I)[C@H](COC=O)O1)(C1=CC=CC=C1)C1=CC=CC=C1	216 (diasteromeric mixture)	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/2C26H35IO4Si/c2*1-26(2,3)32(22-13-6-4-7-14-22,23-15-8-5-9-16-23)30-18-21-12-10-11-17-24(27)25(31-21)19-29-20-28/h2*4-9,13-16,20-21,24-25H,10-12,17-19H2,1-3H3/t21-,24+,25-;21-,24-,25-/m00/s1	XSDWWLQARJRIRO-MHJNMSFZSA-N	XSDWWLQARJRIRO-MHJNMSFZSA-N	[H]C(=O)OC[C@@H]1O[C@H](CO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)CCCC[C@@H]1I.[H]C(=O)OC[C@@H]1O[C@H](CO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)CCCC[C@H]1I	TRUE
UALIB-1722	CC(C)(C)[Si](OC[C@@H]1CCCCC[C@H](CO)O1)(C1=CC=CC=C1)C1=CC=CC=C1	217	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/C25H36O3Si/c1-25(2,3)29(23-15-9-5-10-16-23,24-17-11-6-12-18-24)27-20-22-14-8-4-7-13-21(19-26)28-22/h5-6,9-12,15-18,21-22,26H,4,7-8,13-14,19-20H2,1-3H3/t21-,22+/m1/s1	QAUOKDKXNRLRNV-YADHBBJMSA-N	QAUOKDKXNRLRNV-YADHBBJMSA-N	CC(C)(C)[Si](OC[C@@H]1CCCCC[C@H](CO)O1)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-1723	CCCCCC[C@H]1CCCCC[C@@H](CO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)O1	221	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/C30H46O2Si/c1-5-6-7-11-18-26-19-12-8-13-20-27(32-26)25-31-33(30(2,3)4,28-21-14-9-15-22-28)29-23-16-10-17-24-29/h9-10,14-17,21-24,26-27H,5-8,11-13,18-20,25H2,1-4H3/t26-,27-/m0/s1	GARXLRIISKPGFR-SVBPBHIXSA-N	GARXLRIISKPGFR-SVBPBHIXSA-N	CCCCCC[C@H]1CCCCC[C@@H](CO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)O1	TRUE
UALIB-1724	CCCCCC[C@H]1CCCCC[C@@H](CO)O1	222	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/C14H28O2/c1-2-3-4-6-9-13-10-7-5-8-11-14(12-15)16-13/h13-15H,2-12H2,1H3/t13-,14-/m0/s1	LVISNXOGQFRNIX-KBPBESRZSA-N	LVISNXOGQFRNIX-KBPBESRZSA-N	CCCCCC[C@H]1CCCCC[C@@H](CO)O1	TRUE
UALIB-1725	CC[C@@H]1O[C@H]2OC(C)(C)O[C@H]([C@@H](O)/C=C/C=C/CS(=O)C3=CC=CC=C3)[C@@]2(C)[C@]1(C)O	14	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/C24H34O6S/c1-6-19-24(5,26)23(4)20(29-22(2,3)30-21(23)28-19)18(25)15-11-8-12-16-31(27)17-13-9-7-10-14-17/h7-15,18-21,25-26H,6,16H2,1-5H3/b12-8+,15-11+/t18-,19-,20+,21-,23+,24+,31?/m0/s1	CNJKOLJXDIBDAW-SJAHIKHSSA-N	CNJKOLJXDIBDAW-SJAHIKHSSA-N	[H][C@@]12O[C@@H](CC)[C@@](C)(O)[C@]1(C)[C@H](OC(C)(C)O2)[C@@H](O)\C=C\C=C\CS(=O)C1=CC=CC=C1	TRUE
UALIB-1726	CC(C)[C@H]1COC(=O)N1C(=O)[C@@H](C)[C@H](O)C1=CC=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1	260	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/C30H33NO6/c1-20(2)25-19-37-30(34)31(25)29(33)21(3)28(32)24-14-15-26(35-17-22-10-6-4-7-11-22)27(16-24)36-18-23-12-8-5-9-13-23/h4-16,20-21,25,28,32H,17-19H2,1-3H3/t21-,25+,28-/m0/s1	MMPQSFOBTWMYHV-MCPPRULHSA-N	MMPQSFOBTWMYHV-MCPPRULHSA-N	CC(C)[C@H]1COC(=O)N1C(=O)[C@@H](C)[C@H](O)C1=CC=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1	TRUE
UALIB-1727	C[C@H](C(=O)O)[C@H](O)C1=CC=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1	274	Kim, H. Total synthesis of bioactive oxygen hetereocycles: (+)-lauthisan and (+)-asteltoxin. Ph.D. Thesis, The University of Alabama, 1998.	http://library.ua.edu/vwebv/holdingsInfo?bibId=940049	InChI=1S/C24H24O5/c1-17(24(26)27)23(25)20-12-13-21(28-15-18-8-4-2-5-9-18)22(14-20)29-16-19-10-6-3-7-11-19/h2-14,17,23,25H,15-16H2,1H3,(H,26,27)/t17-,23-/m0/s1	PNEAUXOONSTVME-SBUREZEXSA-N	PNEAUXOONSTVME-SBUREZEXSA-N	C[C@@H]([C@H](O)C1=CC=C(OCC2=CC=CC=C2)C(OCC2=CC=CC=C2)=C1)C(O)=O	TRUE
