DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1411	CC(C)(C)[Si](C)(C)OCC[C@@H]1CC=CC(=O)O1	112	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C13H24O3Si/c1-13(2,3)17(4,5)15-10-9-11-7-6-8-12(14)16-11/h6,8,11H,7,9-10H2,1-5H3/t11-/m0/s1	BJORVRYBFPIHJU-NSHDSACASA-N	BJORVRYBFPIHJU-NSHDSACASA-N	CC(C)(C)[Si](C)(C)OCC[C@@H]1CC=CC(=O)O1	TRUE
UALIB-1412	CO[C@H]1CC(=O)O[C@H](CCO[Si](C)(C)C(C)(C)C)C1	113	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C14H28O4Si/c1-14(2,3)19(5,6)17-8-7-11-9-12(16-4)10-13(15)18-11/h11-12H,7-10H2,1-6H3/t11-,12-/m1/s1	NCHFKQGNPUSNKA-VXGBXAGGSA-N	NCHFKQGNPUSNKA-VXGBXAGGSA-N	CO[C@@H]1C[C@@H](CCO[Si](C)(C)C(C)(C)C)OC(=O)C1	TRUE
UALIB-1413	CO[C@@H]1C[C@@H](CCO[Si](C)(C)C(C)(C)C)O[C@H](OC(C)=O)C1.CO[C@H]1C[C@H](OC(C)=O)O[C@H](CCO[Si](C)(C)C(C)(C)C)C1	114 (de mix)	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/2C16H32O5Si/c2*1-12(17)20-15-11-14(18-5)10-13(21-15)8-9-19-22(6,7)16(2,3)4/h2*13-15H,8-11H2,1-7H3/t13-,14-,15+;13-,14-,15-/m11/s1	BCLRIKUSYBPMTF-DUBJHBPFSA-N	BCLRIKUSYBPMTF-DUBJHBPFSA-N	CO[C@@H]1C[C@@H](CCO[Si](C)(C)C(C)(C)C)O[C@@H](C1)OC(C)=O.CO[C@@H]1C[C@@H](CCO[Si](C)(C)C(C)(C)C)O[C@H](C1)OC(C)=O	TRUE
UALIB-1414	C=CC[C@@H]1C[C@H](OC)C[C@@H](CCO)O1	107	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C11H20O3/c1-3-4-9-7-11(13-2)8-10(14-9)5-6-12/h3,9-12H,1,4-8H2,2H3/t9-,10-,11+/m1/s1	VYMHHHOGYUNTAI-MXWKQRLJSA-N	VYMHHHOGYUNTAI-MXWKQRLJSA-N	CO[C@@H]1C[C@@H](CCO)O[C@H](CC=C)C1	TRUE
UALIB-1415	C=CC[C@@H]1C[C@H](OC)C[C@@H](CC=O)O1	117	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C11H18O3/c1-3-4-9-7-11(13-2)8-10(14-9)5-6-12/h3,6,9-11H,1,4-5,7-8H2,2H3/t9-,10-,11+/m1/s1	LVUSJVVUBYQIPE-MXWKQRLJSA-N	LVUSJVVUBYQIPE-MXWKQRLJSA-N	CO[C@H]1C[C@@H](CC=C)O[C@H](CC=O)C1	TRUE
UALIB-1416	C=CC[C@@H]1C[C@H](OC)C[C@@H](C[C@H](O)CC(=O)N2C(=S)OC(C3=CC=CC=C3)(C3=CC=CC=C3)[C@@H]2C(C)C)O1	106	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C31H39NO5S/c1-5-12-25-19-26(35-4)20-27(36-25)17-24(33)18-28(34)32-29(21(2)3)31(37-30(32)38,22-13-8-6-9-14-22)23-15-10-7-11-16-23/h5-11,13-16,21,24-27,29,33H,1,12,17-20H2,2-4H3/t24-,25+,26-,27+,29-/m0/s1	ONVZAVBVFWFJLW-XXWYYJBBSA-N	ONVZAVBVFWFJLW-XXWYYJBBSA-N	CO[C@H]1C[C@@H](CC=C)O[C@H](C[C@H](O)CC(=O)N2[C@@H](C(C)C)C(OC2=S)(C2=CC=CC=C2)C2=CC=CC=C2)C1	TRUE
UALIB-1417	C=CC1=CC=CC2=C1C(=O)OC(C)(C)O2	128	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C12H12O3/c1-4-8-6-5-7-9-10(8)11(13)15-12(2,3)14-9/h4-7H,1H2,2-3H3	NHXBRZTWAZLBKF-UHFFFAOYSA-N	NHXBRZTWAZLBKF-UHFFFAOYSA-N	CC1(C)OC(=O)C2=C(O1)C=CC=C2C=C	TRUE
UALIB-1418	C=CC1=CC=CC(O)=C1C(=O)OCC1=CC=CC=C1	121	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C16H14O3/c1-2-13-9-6-10-14(17)15(13)16(18)19-11-12-7-4-3-5-8-12/h2-10,17H,1,11H2	BXTZSQJCOPYXEG-UHFFFAOYSA-N	BXTZSQJCOPYXEG-UHFFFAOYSA-N	OC1=C(C(=O)OCC2=CC=CC=C2)C(C=C)=CC=C1	TRUE
UALIB-1419	C=CC1=CC=CC(OC)=C1C(=O)OCC1=CC=CC=C1	129	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C17H16O3/c1-3-14-10-7-11-15(19-2)16(14)17(18)20-12-13-8-5-4-6-9-13/h3-11H,1,12H2,2H3	IQUGHNLVYRRPGF-UHFFFAOYSA-N	IQUGHNLVYRRPGF-UHFFFAOYSA-N	COC1=C(C(=O)OCC2=CC=CC=C2)C(C=C)=CC=C1	TRUE
UALIB-1420	C=CC1=CC=CC(OC)=C1CO	130	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C10H12O2/c1-3-8-5-4-6-10(12-2)9(8)7-11/h3-6,11H,1,7H2,2H3	LHVOSWJDNKBZBM-UHFFFAOYSA-N	LHVOSWJDNKBZBM-UHFFFAOYSA-N	COC1=C(CO)C(C=C)=CC=C1	TRUE
UALIB-1421	C=CC1=CC=CC(OC)=C1CO[Si](C)(C)C(C)(C)C	120	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C16H26O2Si/c1-8-13-10-9-11-15(17-5)14(13)12-18-19(6,7)16(2,3)4/h8-11H,1,12H2,2-7H3	JVYMIJYNVRRXIR-UHFFFAOYSA-N	JVYMIJYNVRRXIR-UHFFFAOYSA-N	COC1=C(CO[Si](C)(C)C(C)(C)C)C(C=C)=CC=C1	TRUE
UALIB-1422	C[C@@H]1O[C@H](CO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@H](O)[C@H]1O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	125	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C38H48O4Si2/c1-29-36(42-44(38(5,6)7,32-24-16-10-17-25-32)33-26-18-11-19-27-33)35(39)34(41-29)28-40-43(37(2,3)4,30-20-12-8-13-21-30)31-22-14-9-15-23-31/h8-27,29,34-36,39H,28H2,1-7H3/t29-,34+,35-,36-/m0/s1	DCRXHZBKWGAKQS-HRFWTOFKSA-N	DCRXHZBKWGAKQS-HRFWTOFKSA-N	C[C@@H]1O[C@H](CO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@H](O)[C@H]1O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	TRUE
UALIB-1423	C[C@@H]1O[C@H](CO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@H](OS(=O)(=O)C(F)(F)F)[C@H]1O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	135	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C39H47F3O6SSi2/c1-29-35(48-51(38(5,6)7,32-24-16-10-17-25-32)33-26-18-11-19-27-33)36(47-49(43,44)39(40,41)42)34(46-29)28-45-50(37(2,3)4,30-20-12-8-13-21-30)31-22-14-9-15-23-31/h8-27,29,34-36H,28H2,1-7H3/t29-,34+,35-,36-/m0/s1	VJGVUTMDYJGUSZ-HRFWTOFKSA-N	VJGVUTMDYJGUSZ-HRFWTOFKSA-N	C[C@@H]1O[C@H](CO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)[C@H](OS(=O)(=O)C(F)(F)F)[C@H]1O[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	TRUE
UALIB-1424	CC1(C)O[C@H]2[C@H](CO)O[C@H](COC(=O)C3=CC=CC=C3)[C@H]2O1	146	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C16H20O6/c1-16(2)21-13-11(8-17)20-12(14(13)22-16)9-19-15(18)10-6-4-3-5-7-10/h3-7,11-14,17H,8-9H2,1-2H3/t11-,12+,13-,14+/m0/s1	CAFUWZRYIWMOEQ-RFQIPJPRSA-N	CAFUWZRYIWMOEQ-RFQIPJPRSA-N	CC1(C)O[C@H]2[C@H](CO)O[C@H](COC(=O)C3=CC=CC=C3)[C@H]2O1	TRUE
UALIB-1425	O=C(OC[C@H]1O[C@@H](CO)[C@H](OC(=O)C2=CC=CC=C2)[C@@H]1OC(=O)C1=CC=CC=C1)C1=CC=CC=C1	139	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C27H24O8/c28-16-21-23(34-26(30)19-12-6-2-7-13-19)24(35-27(31)20-14-8-3-9-15-20)22(33-21)17-32-25(29)18-10-4-1-5-11-18/h1-15,21-24,28H,16-17H2/t21-,22+,23-,24+/m0/s1	PLEGFSYVJDAZJC-UARRHKHWSA-N	PLEGFSYVJDAZJC-UARRHKHWSA-N	OC[C@@H]1O[C@H](COC(=O)C2=CC=CC=C2)[C@@H](OC(=O)C2=CC=CC=C2)[C@H]1OC(=O)C1=CC=CC=C1	TRUE
UALIB-1426	CC1=CC=C(S(=O)(=O)OC[C@@H]2O[C@H](COC(=O)C3=CC=CC=C3)[C@H]3OC(C)(C)O[C@@H]23)C=C1	138	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C23H26O8S/c1-15-9-11-17(12-10-15)32(25,26)28-14-19-21-20(30-23(2,3)31-21)18(29-19)13-27-22(24)16-7-5-4-6-8-16/h4-12,18-21H,13-14H2,1-3H3/t18-,19+,20-,21+/m1/s1	AJCKMYTVZRWVAP-MHTWAQMVSA-N	AJCKMYTVZRWVAP-MHTWAQMVSA-N	CC1=CC=C(C=C1)S(=O)(=O)OC[C@@H]1O[C@H](COC(=O)C2=CC=CC=C2)[C@H]2OC(C)(C)O[C@@H]12	TRUE
UALIB-1427	C[C@@H]1O[C@H](CO)[C@H]2OC(C)(C)O[C@@H]12	137	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C9H16O4/c1-5-7-8(6(4-10)11-5)13-9(2,3)12-7/h5-8,10H,4H2,1-3H3/t5-,6+,7-,8+/m0/s1	IGJVAGFODUACFV-FKSUSPILSA-N	IGJVAGFODUACFV-FKSUSPILSA-N	C[C@@H]1O[C@H](CO)[C@H]2OC(C)(C)O[C@@H]12	TRUE
UALIB-1428	C=C[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O	148	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C12H16O7/c1-5-9-10(16-6(2)13)11(17-7(3)14)12(19-9)18-8(4)15/h5,9-12H,1H2,2-4H3/t9-,10-,11-,12-/m1/s1	DVBQOLLRBTXCLE-DDHJBXDOSA-N	DVBQOLLRBTXCLE-DDHJBXDOSA-N	CC(=O)O[C@@H]1O[C@H](C=C)[C@@H](OC(C)=O)[C@H]1OC(C)=O	TRUE
UALIB-1429	C=C[C@H]1O[C@@H](C#N)[C@H](OC(C)=O)[C@@H]1OC(C)=O	147	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C11H13NO5/c1-4-8-10(15-6(2)13)11(16-7(3)14)9(5-12)17-8/h4,8-11H,1H2,2-3H3/t8-,9+,10-,11+/m1/s1	SNOAGQUKRGFFLG-YTWAJWBKSA-N	SNOAGQUKRGFFLG-YTWAJWBKSA-N	CC(=O)O[C@@H]1[C@H](O[C@@H](C#N)[C@@H]1OC(C)=O)C=C	TRUE
UALIB-1430	CC1(C)O[C@H]2[C@H](C3N(C4=CC=CC=C4)CCN3C3=CC=CC=C3)O[C@H](CO)[C@H]2O1	160	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C23H28N2O4/c1-23(2)28-19-18(15-26)27-21(20(19)29-23)22-24(16-9-5-3-6-10-16)13-14-25(22)17-11-7-4-8-12-17/h3-12,18-22,26H,13-15H2,1-2H3/t18-,19-,20-,21-/m1/s1	QNVYIAYXSOJRAR-XRXFAXGQSA-N	QNVYIAYXSOJRAR-XRXFAXGQSA-N	CC1(C)O[C@@H]2[C@@H](CO)O[C@H]([C@@H]2O1)C1N(CCN1C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-1431	CC1=CC=C(S(=O)(=O)OC[C@H]2O[C@@H](C3N(C4=CC=CC=C4)CCN3C3=CC=CC=C3)[C@@H]3OC(C)(C)O[C@@H]32)C=C1	161	Clemens, R.T. The total synthesis of biologically active C-glycoside natural products: 1) total synthesis of (-)-centrolobine 2) total synthesis of (-)-varitriol and analogues 3) progress towards the total synthesis of polyrhacatide A. Ph.D. Thesis, The University of Alabama, 2009.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2764142	InChI=1S/C30H34N2O6S/c1-21-14-16-24(17-15-21)39(33,34)35-20-25-26-27(38-30(2,3)37-26)28(36-25)29-31(22-10-6-4-7-11-22)18-19-32(29)23-12-8-5-9-13-23/h4-17,25-29H,18-20H2,1-3H3/t25-,26-,27-,28-/m1/s1	BQZARMCOMQJKDQ-BIYDSLDMSA-N	BQZARMCOMQJKDQ-BIYDSLDMSA-N	CC1=CC=C(C=C1)S(=O)(=O)OC[C@H]1O[C@H]([C@@H]2OC(C)(C)O[C@H]12)C1N(CCN1C1=CC=CC=C1)C1=CC=CC=C1	TRUE
