DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-638	CCOC(=O)/C(=C\C1=C(C)C=CC=C1)[Si](C)(C)C	Compound 93	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C15H22O2Si/c1-6-17-15(16)14(18(3,4)5)11-13-10-8-7-9-12(13)2/h7-11H,6H2,1-5H3/b14-11+	MGCNOCFFPMYYIX-SDNWHVSQSA-N	MGCNOCFFPMYYIX-SDNWHVSQSA-N	CCOC(=O)C(=C/C1=C(C)C=CC=C1)\[Si](C)(C)C	TRUE
UALIB-639	CCOC(=O)/C(=C\C1=C(C)C=C(C)C=C1C)[Si](C)(C)C	Compound 94	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C17H26O2Si/c1-8-19-17(18)16(20(5,6)7)11-15-13(3)9-12(2)10-14(15)4/h9-11H,8H2,1-7H3/b16-11+	VWGMVSCGMHPFMH-LFIBNONCSA-N	VWGMVSCGMHPFMH-LFIBNONCSA-N	CCOC(=O)C(=C/C1=C(C)C=C(C)C=C1C)\[Si](C)(C)C	TRUE
UALIB-640	CCCCCC/C=C(\C(=O)OCC)[Si](C)(C)C	Compound 95	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C14H28O2Si/c1-6-8-9-10-11-12-13(17(3,4)5)14(15)16-7-2/h12H,6-11H2,1-5H3/b13-12+	NWYUPZJYTWMYLL-OUKQBFOZSA-N	NWYUPZJYTWMYLL-OUKQBFOZSA-N	CCCCCC\C=C(/C(=O)OCC)[Si](C)(C)C	TRUE
UALIB-641	CCOC(=O)/C(=C\C1=CC=CC(OC)=C1)[Si](C)(C)C	Compound 96	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C15H22O3Si/c1-6-18-15(16)14(19(3,4)5)11-12-8-7-9-13(10-12)17-2/h7-11H,6H2,1-5H3/b14-11+	OOFBYZZRVTYZKO-SDNWHVSQSA-N	OOFBYZZRVTYZKO-SDNWHVSQSA-N	CCOC(=O)C(=C/C1=CC=CC(OC)=C1)\[Si](C)(C)C	TRUE
UALIB-642	CCOC(=O)/C(=C\C1=CC=C(OC)C=C1)[Si](C)(C)C	Compound 97	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C15H22O3Si/c1-6-18-15(16)14(19(3,4)5)11-12-7-9-13(17-2)10-8-12/h7-11H,6H2,1-5H3/b14-11+	UQKRHTXFIHTOMH-SDNWHVSQSA-N	UQKRHTXFIHTOMH-SDNWHVSQSA-N	CCOC(=O)C(=C/C1=CC=C(OC)C=C1)\[Si](C)(C)C	TRUE
UALIB-643	C/C=C(\C(=O)OCC)[Si](C)(C)C	Compound 98	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C9H18O2Si/c1-6-8(12(3,4)5)9(10)11-7-2/h6H,7H2,1-5H3/b8-6+	WKKSERMLMWXTIT-SOFGYWHQSA-N	WKKSERMLMWXTIT-SOFGYWHQSA-N	CCOC(=O)C(=C/C)\[Si](C)(C)C	TRUE
UALIB-644	CCOC(=O)/C(=C\C1=CC=CC=C1)[Si](CC)(CC)CC	Compound 92	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C17H26O2Si/c1-5-19-17(18)16(20(6-2,7-3)8-4)14-15-12-10-9-11-13-15/h9-14H,5-8H2,1-4H3/b16-14+	FEYLGDOPTOCSAY-JQIJEIRASA-N	FEYLGDOPTOCSAY-JQIJEIRASA-N	CCOC(=O)C(=C/C1=CC=CC=C1)\[Si](CC)(CC)CC	TRUE
UALIB-645	COC(=O)/C(=C\C1=CC=CC=C1)[Si](C)(C)C	Compound 101	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C13H18O2Si/c1-15-13(14)12(16(2,3)4)10-11-8-6-5-7-9-11/h5-10H,1-4H3/b12-10+	UWPJKJMXBDXETL-ZRDIBKRKSA-N	UWPJKJMXBDXETL-ZRDIBKRKSA-N	COC(=O)C(=C/C1=CC=CC=C1)\[Si](C)(C)C	TRUE
UALIB-646	CCOC(=O)/C(=C(/C)C1=CC=CC=C1)[Si](C)(C)C	Compound 104	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C15H22O2Si/c1-6-17-15(16)14(18(3,4)5)12(2)13-10-8-7-9-11-13/h7-11H,6H2,1-5H3/b14-12+	ROFRTZZRIXJCHN-WYMLVPIESA-N	ROFRTZZRIXJCHN-WYMLVPIESA-N	CCOC(=O)C(=C(\C)C1=CC=CC=C1)\[Si](C)(C)C	TRUE
UALIB-647	C=CCCC[C@@H](C)O[Si](C)(C)C(C)(C)C	tert-Butyldimethyl (1-methylhex-5-enyloxy)silane	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C13H28OSi/c1-8-9-10-11-12(2)14-15(6,7)13(3,4)5/h8,12H,1,9-11H2,2-7H3/t12-/m1/s1	IZJAXIKDSUQATM-GFCCVEGCSA-N	IZJAXIKDSUQATM-GFCCVEGCSA-N	C[C@H](CCCC=C)O[Si](C)(C)C(C)(C)C	TRUE
UALIB-648	C=CCOCOCCOC	3-(2-Methoxyethoxymethoxy)propene	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C7H14O3/c1-3-4-9-7-10-6-5-8-2/h3H,1,4-7H2,2H3	VGGFCBPPHZXYPD-UHFFFAOYSA-N	VGGFCBPPHZXYPD-UHFFFAOYSA-N	COCCOCOCC=C	TRUE
UALIB-649	C=C[C@@H](OCOCCOC)[C@H](O)CCO[Si](C)(C)C(C)(C)C	1-tert-Butyldimethylsilanyloxy)-4-(2-methoxyethoxymethoxy)hex-5-en-3-ol	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C16H34O5Si/c1-8-15(20-13-19-12-11-18-5)14(17)9-10-21-22(6,7)16(2,3)4/h8,14-15,17H,1,9-13H2,2-7H3/t14-,15-/m1/s1	KAHWOVJHIFVRCX-HUUCEWRRSA-N	KAHWOVJHIFVRCX-HUUCEWRRSA-N	COCCOCO[C@H](C=C)[C@H](O)CCO[Si](C)(C)C(C)(C)C	TRUE
UALIB-650	C=CC(=O)O[C@H](CCO[Si](C)(C)C(C)(C)C)[C@@H](C=C)OCOCCOC	1-[2-(tert-butyldimethylsilanyloxy)ethyl]-2-(2-methoxyethoxymethoxy)but-3-enylester	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C19H36O6Si/c1-9-16(23-15-22-14-13-21-6)17(25-18(20)10-2)11-12-24-26(7,8)19(3,4)5/h9-10,16-17H,1-2,11-15H2,3-8H3/t16-,17-/m1/s1	BLRAQFWTRNBRQJ-IAGOWNOFSA-N	BLRAQFWTRNBRQJ-IAGOWNOFSA-N	COCCOCO[C@H](C=C)[C@@H](CCO[Si](C)(C)C(C)(C)C)OC(=O)C=C	TRUE
UALIB-651	COCCOCO[C@@H]1C=CC(=O)O[C@@H]1CCO[Si](C)(C)C(C)(C)C	6-[2-(tert-Butyldimethylsilanyloxy)ethyl]-5-(2-methoxyethoxymethoxy)-5,6-dihydropyran-2-one	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C17H32O6Si/c1-17(2,3)24(5,6)22-10-9-15-14(7-8-16(18)23-15)21-13-20-12-11-19-4/h7-8,14-15H,9-13H2,1-6H3/t14-,15-/m1/s1	HNYGPHDSNYXQLR-HUUCEWRRSA-N	HNYGPHDSNYXQLR-HUUCEWRRSA-N	COCCOCO[C@@H]1C=CC(=O)O[C@@H]1CCO[Si](C)(C)C(C)(C)C	TRUE
UALIB-652	COCCOCO[C@@H]1CCC(=O)O[C@@H]1CCO[Si](C)(C)C(C)(C)C	6-[2-(tert-Butyldimethylsilanyloxy)ethyl]-5-(2-methoxyethoxymethoxy)tetrahydropyran-2-one	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C17H34O6Si/c1-17(2,3)24(5,6)22-10-9-15-14(7-8-16(18)23-15)21-13-20-12-11-19-4/h14-15H,7-13H2,1-6H3/t14-,15-/m1/s1	XEPVSCUBSIAGHT-HUUCEWRRSA-N	XEPVSCUBSIAGHT-HUUCEWRRSA-N	COCCOCO[C@@H]1CCC(=O)O[C@@H]1CCO[Si](C)(C)C(C)(C)C	TRUE
UALIB-653	COCCOCO[C@@H]1CCC(OC(C)=O)O[C@@H]1CCO[Si](C)(C)C(C)(C)C	6-[2-(tert-Butyldimethylsilanyloxy)ethyl]-5-(2-methoxyethoxymethoxy)tetrahydropyran-2-yl acetate	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C19H38O7Si/c1-15(20)25-18-9-8-16(23-14-22-13-12-21-5)17(26-18)10-11-24-27(6,7)19(2,3)4/h16-18H,8-14H2,1-7H3/t16-,17-,18?/m1/s1	OKIXYKUJYIHEJD-OWZOALSMSA-N	OKIXYKUJYIHEJD-OWZOALSMSA-N	COCCOCO[C@@H]1CCC(OC(C)=O)O[C@@H]1CCO[Si](C)(C)C(C)(C)C	TRUE
UALIB-654	C=CC[C@@H]1CC[C@@H](OCOCCOC)[C@@H](CCO[Si](C)(C)C(C)(C)C)O1	2-[6-Allyl-3-(2-methoxyethoxymethoxy)tetrahydropyran-2-yl]ethoxy]-tert-butyldimethylsilane	Hendrix, A.J.M. Novel methodologies via the catalytic carbocupration of alkynoates and the total synthesis of (+)-aspergillide B. Ph.D. Thesis, The University of Alabama, 2010.	https://ir.ua.edu/handle/123456789/951	InChI=1S/C20H40O5Si/c1-8-9-17-10-11-18(23-16-22-15-14-21-5)19(25-17)12-13-24-26(6,7)20(2,3)4/h8,17-19H,1,9-16H2,2-7H3/t17-,18-,19-/m1/s1	JSOQVYPMLCMFDW-GUDVDZBRSA-N	JSOQVYPMLCMFDW-GUDVDZBRSA-N	[H][C@@]1(CC=C)CC[C@@H](OCOCCOC)[C@@H](CCO[Si](C)(C)C(C)(C)C)O1	TRUE
