DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-910	BrC1=CC=C(/N=N/C2=CC=C(Br)C=C2)C=C1	pBr-Ph-N=N-pBr	Saint-Louis, C.J. Control of molecular geometries using new photo-electro-switchable azobenzenes. Ph.D. Thesis, The University of Alabama, 2015.	https://ir.ua.edu/handle/123456789/2504	InChI=1S/C12H8Br2N2/c13-9-1-5-11(6-2-9)15-16-12-7-3-10(14)4-8-12/h1-8H/b16-15+	LTPLLZWVPBTAMH-FOCLMDBBSA-N	LTPLLZWVPBTAMH-FOCLMDBBSA-N	BrC1=CC=C(C=C1)\N=N\C1=CC=C(Br)C=C1	TRUE
UALIB-911	BrC1=CC=C(/N=N/C2=CC=CC(Br)=C2)C=C1	pBr-Ph-N=N-mBr	Saint-Louis, C.J. Control of molecular geometries using new photo-electro-switchable azobenzenes. Ph.D. Thesis, The University of Alabama, 2015.	https://ir.ua.edu/handle/123456789/2504	InChI=1S/C12H8Br2N2/c13-9-4-6-11(7-5-9)15-16-12-3-1-2-10(14)8-12/h1-8H/b16-15+	YYEQMYDLBRBYNS-FOCLMDBBSA-N	YYEQMYDLBRBYNS-FOCLMDBBSA-N	BrC1=CC=C(C=C1)\N=N\C1=CC=CC(Br)=C1	TRUE
UALIB-912	COC1=CC=C(N(C2=CC=C(/N=N/C3=CC=C(N(C4=CC=C(OC)C=C4)C4=CC=C(OC)C=C4)C=C3)C=C2)C2=CC=C(OC)C=C2)C=C1	pAA-Ph-N=N-Ph-pAA	Saint-Louis, C.J. Control of molecular geometries using new photo-electro-switchable azobenzenes. Ph.D. Thesis, The University of Alabama, 2015.	https://ir.ua.edu/handle/123456789/2504	InChI=1S/C40H36N4O4/c1-45-37-21-13-33(14-22-37)43(34-15-23-38(46-2)24-16-34)31-9-5-29(6-10-31)41-42-30-7-11-32(12-8-30)44(35-17-25-39(47-3)26-18-35)36-19-27-40(48-4)28-20-36/h5-28H,1-4H3/b42-41+	IPOXULOWVSPTLH-WQVHNPAPSA-N	IPOXULOWVSPTLH-WQVHNPAPSA-N	COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)\N=N\C1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1	TRUE
UALIB-913	COC1=CC=C(N(C2=CC=C(/N=N/C3=CC(N(C4=CC=C(OC)C=C4)C4=CC=C(OC)C=C4)=CC=C3)C=C2)C2=CC=C(OC)C=C2)C=C1	pAA-Ph-N=N-Ph-mAA	Saint-Louis, C.J. Control of molecular geometries using new photo-electro-switchable azobenzenes. Ph.D. Thesis, The University of Alabama, 2015.	https://ir.ua.edu/handle/123456789/2504	InChI=1S/C40H36N4O4/c1-45-37-20-12-32(13-21-37)43(33-14-22-38(46-2)23-15-33)31-10-8-29(9-11-31)41-42-30-6-5-7-36(28-30)44(34-16-24-39(47-3)25-17-34)35-18-26-40(48-4)27-19-35/h5-28H,1-4H3/b42-41+	YFRZGCZAMIBHIS-WQVHNPAPSA-N	YFRZGCZAMIBHIS-WQVHNPAPSA-N	COC1=CC=C(C=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(C=C1)\N=N\C1=CC(=CC=C1)N(C1=CC=C(OC)C=C1)C1=CC=C(OC)C=C1	TRUE
UALIB-914	COC1=CC=C(/N=N/C2=CC=C(O)C=C2)C=C1	4-methoxy-4’-hydroxyazobenzene	Saint-Louis, C.J. Control of molecular geometries using new photo-electro-switchable azobenzenes. Ph.D. Thesis, The University of Alabama, 2015.	https://ir.ua.edu/handle/123456789/2504	InChI=1S/C13H12N2O2/c1-17-13-8-4-11(5-9-13)15-14-10-2-6-12(16)7-3-10/h2-9,16H,1H3/b15-14+	WEFGJDSWBHPXOK-CCEZHUSRSA-N	WEFGJDSWBHPXOK-CCEZHUSRSA-N	COC1=CC=C(C=C1)\N=N\C1=CC=C(O)C=C1	TRUE
UALIB-915	COC1=CC=C(/N=N/C2=CC=C(OCCBr)C=C2)C=C1	p-MeO-Ph-N=N-Ph-p-O-(CH2)2-Br	Saint-Louis, C.J. Control of molecular geometries using new photo-electro-switchable azobenzenes. Ph.D. Thesis, The University of Alabama, 2015.	https://ir.ua.edu/handle/123456789/2504	InChI=1S/C15H15BrN2O2/c1-19-14-6-2-12(3-7-14)17-18-13-4-8-15(9-5-13)20-11-10-16/h2-9H,10-11H2,1H3/b18-17+	RYBHFLOZSLJHJR-ISLYRVAYSA-N	RYBHFLOZSLJHJR-ISLYRVAYSA-N	COC1=CC=C(C=C1)\N=N\C1=CC=C(OCCBr)C=C1	TRUE
UALIB-916	OC1=CC=C(/N=N/C2=CC=C(Br)C=C2)C=C1	4-methoxy-4’-bromoazobenzene	Saint-Louis, C.J. Control of molecular geometries using new photo-electro-switchable azobenzenes. Ph.D. Thesis, The University of Alabama, 2015.	https://ir.ua.edu/handle/123456789/2504	InChI=1S/C12H9BrN2O/c13-9-1-3-10(4-2-9)14-15-11-5-7-12(16)8-6-11/h1-8,16H/b15-14+	YEBZABRSUREBDG-CCEZHUSRSA-N	YEBZABRSUREBDG-CCEZHUSRSA-N	OC1=CC=C(C=C1)\N=N\C1=CC=C(Br)C=C1	TRUE
UALIB-917	COC1=CC=C(/N=N/C2=CC=C(OCCOC3=CC=C(/N=N/C4=CC=C(Br)C=C4)C=C3)C=C2)C=C1	bis(azo) 4-methoxy-4’-hydroxyazobenzene-(CH2)2 4-methoxy-4’bromoazobenzene	Saint-Louis, C.J. Control of molecular geometries using new photo-electro-switchable azobenzenes. Ph.D. Thesis, The University of Alabama, 2015.	https://ir.ua.edu/handle/123456789/2504	InChI=1S/C27H23BrN4O3/c1-33-25-12-6-22(7-13-25)30-32-24-10-16-27(17-11-24)35-19-18-34-26-14-8-23(9-15-26)31-29-21-4-2-20(28)3-5-21/h2-17H,18-19H2,1H3/b31-29+,32-30+	LVHRVDCKKHFDDV-JWTBXLROSA-N	LVHRVDCKKHFDDV-JWTBXLROSA-N	COC1=CC=C(C=C1)\N=N\C1=CC=C(OCCOC2=CC=C(C=C2)\N=N\C2=CC=C(Br)C=C2)C=C1	TRUE
UALIB-918	COC1=CC=C(/N=N/C2=CC=C(OCCOC3=CC=C(/N=N/C4=CC=C(N(C5=CC=C(OC)C=C5)C5=CC=C(OC)C=C5)C=C4)C=C3)C=C2)C=C1	bis(azobenzene)	Saint-Louis, C.J. Control of molecular geometries using new photo-electro-switchable azobenzenes. Ph.D. Thesis, The University of Alabama, 2015.	https://ir.ua.edu/handle/123456789/2504	InChI=1S/C41H37N5O5/c1-47-37-18-6-31(7-19-37)43-45-33-10-22-41(23-11-33)51-29-28-50-40-20-8-32(9-21-40)44-42-30-4-12-34(13-5-30)46(35-14-24-38(48-2)25-15-35)36-16-26-39(49-3)27-17-36/h4-27H,28-29H2,1-3H3/b44-42+,45-43+	PTPZYVGFSTVHMY-NIOMPGPNSA-N	PTPZYVGFSTVHMY-NIOMPGPNSA-N	COC1=CC=C(C=C1)\N=N\C1=CC=C(OCCOC2=CC=C(C=C2)\N=N\C2=CC=C(C=C2)N(C2=CC=C(OC)C=C2)C2=CC=C(OC)C=C2)C=C1	TRUE
UALIB-919	O=NC1=CC=C([N+](=O)[O-])C=C1	p-nitro-nitrosobenzene	Saint-Louis, C.J. Control of molecular geometries using new photo-electro-switchable azobenzenes. Ph.D. Thesis, The University of Alabama, 2015.	https://ir.ua.edu/handle/123456789/2504	InChI=1S/C6H4N2O3/c9-7-5-1-3-6(4-2-5)8(10)11/h1-4H	IDZTUECABAHWLE-UHFFFAOYSA-N	IDZTUECABAHWLE-UHFFFAOYSA-N	[O-][N+](=O)C1=CC=C(C=C1)N=O	TRUE
UALIB-920	COC1=CC=C(/N=N/C2=CC=C([N+](=O)[O-])C=C2)C=C1	pNO2-Ph-N=N-An	Saint-Louis, C.J. Control of molecular geometries using new photo-electro-switchable azobenzenes. Ph.D. Thesis, The University of Alabama, 2015.	https://ir.ua.edu/handle/123456789/2504	InChI=1S/C13H11N3O3/c1-19-13-8-4-11(5-9-13)15-14-10-2-6-12(7-3-10)16(17)18/h2-9H,1H3/b15-14+	CHGPHWNJICZVNY-CCEZHUSRSA-N	CHGPHWNJICZVNY-CCEZHUSRSA-N	COC1=CC=C(C=C1)\N=N\C1=CC=C(C=C1)[N+]([O-])=O	TRUE
UALIB-921	COC1=CC=C(/N=N/C2=CC=C(N)C=C2)C=C1	pNH2-Ph-N=N-An	Saint-Louis, C.J. Control of molecular geometries using new photo-electro-switchable azobenzenes. Ph.D. Thesis, The University of Alabama, 2015.	https://ir.ua.edu/handle/123456789/2504	InChI=1S/C13H13N3O/c1-17-13-8-6-12(7-9-13)16-15-11-4-2-10(14)3-5-11/h2-9H,14H2,1H3/b16-15+	ISTLPRFJQOIQMU-FOCLMDBBSA-N	ISTLPRFJQOIQMU-FOCLMDBBSA-N	COC1=CC=C(C=C1)\N=N\C1=CC=C(N)C=C1	TRUE
UALIB-922	COC1=CC=C(/N=N/C2=CC=C(N(C3=CC=C(/N=N/C4=CC=C(OC)C=C4)C=C3)C3=CC=C(/N=N/C4=CC=C(OC)C=C4)C=C3)C=C2)C=C1	Tris(azo)	Saint-Louis, C.J. Control of molecular geometries using new photo-electro-switchable azobenzenes. Ph.D. Thesis, The University of Alabama, 2015.	https://ir.ua.edu/handle/123456789/2504	InChI=1S/C39H33N7O3/c1-47-37-22-10-31(11-23-37)43-40-28-4-16-34(17-5-28)46(35-18-6-29(7-19-35)41-44-32-12-24-38(48-2)25-13-32)36-20-8-30(9-21-36)42-45-33-14-26-39(49-3)27-15-33/h4-27H,1-3H3/b43-40+,44-41+,45-42+	KGDPXBVIINUWNS-GCGJDDBKSA-N	KGDPXBVIINUWNS-GCGJDDBKSA-N	COC1=CC=C(C=C1)\N=N\C1=CC=C(C=C1)N(C1=CC=C(C=C1)\N=N\C1=CC=C(OC)C=C1)C1=CC=C(C=C1)\N=N\C1=CC=C(OC)C=C1	TRUE
