DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-2203	C[Si](C)(C)C#CC1=CC=C(C#C[Si](C)(C)C)C=C1	27	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C16H22Si2/c1-17(2,3)13-11-15-7-9-16(10-8-15)12-14-18(4,5)6/h7-10H,1-6H3	CMTMWEXUJQSPCA-UHFFFAOYSA-N	CMTMWEXUJQSPCA-UHFFFAOYSA-N	C[Si](C)(C)C#CC1=CC=C(C=C1)C#C[Si](C)(C)C	TRUE
UALIB-2204	C#CC1=CC=C(C#C)C=C1	15	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C10H6/c1-3-9-5-7-10(4-2)8-6-9/h1-2,5-8H	MVLGANVFCMOJHR-UHFFFAOYSA-N	MVLGANVFCMOJHR-UHFFFAOYSA-N	C#CC1=CC=C(C=C1)C#C	TRUE
UALIB-2205	CC(C)(C)OC(=O)N1C(CBr)=C(Br)C(Br)=C1CBr	47	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C11H13Br4NO2/c1-11(2,3)18-10(17)16-6(4-12)8(14)9(15)7(16)5-13/h4-5H2,1-3H3	ZGMMAVFKKIQTQG-UHFFFAOYSA-N	ZGMMAVFKKIQTQG-UHFFFAOYSA-N	CC(C)(C)OC(=O)N1C(CBr)=C(Br)C(Br)=C1CBr	TRUE
UALIB-2206	CC(C)(C)OC(=O)N1C(C[N+]2=CC=CC=C2)=C(Br)C(Br)=C1C[N+]1=CC=CC=C1.[Br-].[Br-]	56	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C21H23Br2N3O2.2BrH/c1-21(2,3)28-20(27)26-16(14-24-10-6-4-7-11-24)18(22)19(23)17(26)15-25-12-8-5-9-13-25;;/h4-13H,14-15H2,1-3H3;2*1H/q+2;;/p-2	XSPYAJAJDBTCSP-UHFFFAOYSA-L	XSPYAJAJDBTCSP-UHFFFAOYSA-L	[Br-].[Br-].CC(C)(C)OC(=O)N1C(C[N+]2=CC=CC=C2)=C(Br)C(Br)=C1C[N+]1=CC=CC=C1	TRUE
UALIB-2207	CN1C=CC(/C=C\C2=CC=CN2C)=C1.CN1C=CC=C1/C=C/C1=CC=CN1C	61 (mixture)	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/2C12H14N2/c1-13-9-3-5-11(13)7-8-12-6-4-10-14(12)2;1-13-9-7-11(10-13)5-6-12-4-3-8-14(12)2/h2*3-10H,1-2H3/b8-7+;6-5-	YYEDWFBIDCMDNX-KGUMFIRGSA-N	YYEDWFBIDCMDNX-KGUMFIRGSA-N	CN1C=CC(\C=C/C2=CC=CN2C)=C1.CN1C=CC=C1\C=C\C1=CC=CN1C	TRUE
UALIB-2208	CC1=CC=C(C=O)N1C	63	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C7H9NO/c1-6-3-4-7(5-9)8(6)2/h3-5H,1-2H3	VARKINVTPLTZMI-UHFFFAOYSA-N	VARKINVTPLTZMI-UHFFFAOYSA-N	[H]C(=O)C1=CC=C(C)N1C	TRUE
UALIB-2209	CC1=CC=CN1C	64	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C6H9N/c1-6-4-3-5-7(6)2/h3-5H,1-2H3	GNFLFHZJXXFDRA-UHFFFAOYSA-N	GNFLFHZJXXFDRA-UHFFFAOYSA-N	CN1C=CC=C1C	TRUE
UALIB-2210	CC1=CC=C(C[P+](C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)N1C.[I-]	67	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C25H25NP.HI/c1-21-18-19-22(26(21)2)20-27(23-12-6-3-7-13-23,24-14-8-4-9-15-24)25-16-10-5-11-17-25;/h3-19H,20H2,1-2H3;1H/q+1;/p-1	KNESFFIMMAPHFB-UHFFFAOYSA-M	KNESFFIMMAPHFB-UHFFFAOYSA-M	[I-].CN1C(C)=CC=C1C[P+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-2211	CC1=CC=C(C=CC2=CC=C(C)N2C)N1C	68	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C14H18N2/c1-11-5-7-13(15(11)3)9-10-14-8-6-12(2)16(14)4/h5-10H,1-4H3	BAAPASNZNBIFIM-UHFFFAOYSA-N	BAAPASNZNBIFIM-UHFFFAOYSA-N	CN1C(C)=CC=C1C=CC1=CC=C(C)N1C	TRUE
UALIB-2212	CN1C(C=O)=CC=C1C=CC1=CC=C(C=O)N1C	69	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C14H14N2O2/c1-15-11(5-7-13(15)9-17)3-4-12-6-8-14(10-18)16(12)2/h3-10H,1-2H3	KXQJPPZWGSPTEK-UHFFFAOYSA-N	KXQJPPZWGSPTEK-UHFFFAOYSA-N	[H]C(=O)C1=CC=C(C=CC2=CC=C(C([H])=O)N2C)N1C	TRUE
UALIB-2213	CN1C=CC=C1C=CC1=CC=C(C=CC2=CC=C(C=CC3=CC=CN3C)N2C)N1C	70	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C26H28N4/c1-27-19-5-7-21(27)9-11-23-13-15-25(29(23)3)17-18-26-16-14-24(30(26)4)12-10-22-8-6-20-28(22)2/h5-20H,1-4H3	SCLZIDYQEIGCOS-UHFFFAOYSA-N	SCLZIDYQEIGCOS-UHFFFAOYSA-N	CN1C=CC=C1C=CC1=CC=C(C=CC2=CC=C(C=CC3=CC=CN3C)N2C)N1C	TRUE
UALIB-2214	CC1=C(Br)C(Br)=C(C)[NH]1	part 2, 15	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C6H7Br2N/c1-3-5(7)6(8)4(2)9-3/h9H,1-2H3	FDCHXOGJUTXGGK-UHFFFAOYSA-N	FDCHXOGJUTXGGK-UHFFFAOYSA-N	[H]N1C(C)=C(Br)C(Br)=C1C	TRUE
UALIB-2215	CC1=C(Br)C(Br)=C(C)N1C(=O)OC(C)(C)C	part 2, 16	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C11H15Br2NO2/c1-6-8(12)9(13)7(2)14(6)10(15)16-11(3,4)5/h1-5H3	GMALETHTKQVMLB-UHFFFAOYSA-N	GMALETHTKQVMLB-UHFFFAOYSA-N	CC1=C(Br)C(Br)=C(C)N1C(=O)OC(C)(C)C	TRUE
UALIB-2216	CC1=C(SC#N)C(SC#N)=C(C)N1C(=O)OC(C)(C)C	part 2, 19	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C13H15N3O2S2/c1-8-10(19-6-14)11(20-7-15)9(2)16(8)12(17)18-13(3,4)5/h1-5H3	NYUWEKMHDWDZAC-UHFFFAOYSA-N	NYUWEKMHDWDZAC-UHFFFAOYSA-N	CC1=C(SC#N)C(SC#N)=C(C)N1C(=O)OC(C)(C)C	TRUE
UALIB-2217	CCCC[Sn](CCCC)(CCCC)SC1=C(C)N(C(=O)OC(C)(C)C)C(C)=C1S[Sn](CCCC)(CCCC)CCCC	part 2, 20	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C11H17NO2S2.6C4H9.2Sn/c1-6-8(15)9(16)7(2)12(6)10(13)14-11(3,4)5;6*1-3-4-2;;/h15-16H,1-5H3;6*1,3-4H2,2H3;;/q;;;;;;;2*+1/p-2	RIJPKTUQHNQUGP-UHFFFAOYSA-L	RIJPKTUQHNQUGP-UHFFFAOYSA-L	CCCC[Sn](CCCC)(CCCC)SC1=C(C)N(C(=O)OC(C)(C)C)C(C)=C1S[Sn](CCCC)(CCCC)CCCC	TRUE
UALIB-2218	CC1=C2SC(=S)SC2=C(C)N1C(=O)OC(C)(C)C	part 2, 21 	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C12H15NO2S3/c1-6-8-9(18-11(16)17-8)7(2)13(6)10(14)15-12(3,4)5/h1-5H3	OHGSTDGBDDTDJM-UHFFFAOYSA-N	OHGSTDGBDDTDJM-UHFFFAOYSA-N	CC1=C2SC(=S)SC2=C(C)N1C(=O)OC(C)(C)C	TRUE
UALIB-2219	CC1=C(S)C(S)=C(C)N1C(=O)OC(C)(C)C	part 2, 22	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C11H17NO2S2/c1-6-8(15)9(16)7(2)12(6)10(13)14-11(3,4)5/h15-16H,1-5H3	RCQXLKCGDYPXIK-UHFFFAOYSA-N	RCQXLKCGDYPXIK-UHFFFAOYSA-N	CC1=C(S)C(S)=C(C)N1C(=O)OC(C)(C)C	TRUE
UALIB-2220	CC1=C2SC(=S)SC2=C(C)N1C1=CC=CC=C1	part 2, 26	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C13H11NS3/c1-8-11-12(17-13(15)16-11)9(2)14(8)10-6-4-3-5-7-10/h3-7H,1-2H3	VVAJQCPYOPXBKC-UHFFFAOYSA-N	VVAJQCPYOPXBKC-UHFFFAOYSA-N	CC1=C2SC(=S)SC2=C(C)N1C1=CC=CC=C1	TRUE
UALIB-2221	CC1=C2SC(=C3SC4=C(C)N(C5=CC=CC=C5)C(C)=C4S3)SC2=C(C)N1C1=CC=CC=C1	part 2, 8	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C26H22N2S4/c1-15-21-22(16(2)27(15)19-11-7-5-8-12-19)30-25(29-21)26-31-23-17(3)28(18(4)24(23)32-26)20-13-9-6-10-14-20/h5-14H,1-4H3	OEMPDUHGCVBCGV-UHFFFAOYSA-N	OEMPDUHGCVBCGV-UHFFFAOYSA-N	CC1=C2SC(SC2=C(C)N1C1=CC=CC=C1)=C1SC2=C(C)N(C(C)=C2S1)C1=CC=CC=C1	TRUE
UALIB-2222	CSC1=C(C)N(C2=CC=CC=C2)C(C)=C1SC	part 2, 27	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C14H17NS2/c1-10-13(16-3)14(17-4)11(2)15(10)12-8-6-5-7-9-12/h5-9H,1-4H3	SQMGQGCYVQDRDD-UHFFFAOYSA-N	SQMGQGCYVQDRDD-UHFFFAOYSA-N	CSC1=C(C)N(C(C)=C1SC)C1=CC=CC=C1	TRUE
UALIB-2223	COC(=N)SC1=C(C)N(C2=CC=CC=C2)C(C)=C1SC	part 2, 28	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C15H18N2OS2/c1-10-13(19-4)14(20-15(16)18-3)11(2)17(10)12-8-6-5-7-9-12/h5-9,16H,1-4H3	XJHPLTCNZBKKLW-UHFFFAOYSA-N	XJHPLTCNZBKKLW-UHFFFAOYSA-N	COC(=N)SC1=C(C)N(C(C)=C1SC)C1=CC=CC=C1	TRUE
UALIB-2224	CCOP(=O)(OCC)C1SC2=C(C)N(C(=O)OC(C)(C)C)C(C)=C2S1	part 2, 33	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C16H26NO5PS2/c1-8-20-23(19,21-9-2)15-24-12-10(3)17(11(4)13(12)25-15)14(18)22-16(5,6)7/h15H,8-9H2,1-7H3	HZEJJVQJCZAPHU-UHFFFAOYSA-N	HZEJJVQJCZAPHU-UHFFFAOYSA-N	[H]C1(SC2=C(C)N(C(=O)OC(C)(C)C)C(C)=C2S1)P(=O)(OCC)OCC	TRUE
UALIB-2225	CC1=C2SC(=O)SC2=C(C)N1C(=O)OC(C)(C)C	part 2, 36	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C12H15NO3S2/c1-6-8-9(18-11(15)17-8)7(2)13(6)10(14)16-12(3,4)5/h1-5H3	OVDPMFONMNZUOQ-UHFFFAOYSA-N	OVDPMFONMNZUOQ-UHFFFAOYSA-N	CC1=C2SC(=O)SC2=C(C)N1C(=O)OC(C)(C)C	TRUE
UALIB-2226	CC1=C2SC(=C3SC4=C(C)N(C(=O)OC(C)(C)C)C(C)=C4S3)SC2=C(C)N1C(=O)OC(C)(C)C	part 2, 42	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C24H30N2O4S4/c1-11-15-16(12(2)25(11)21(27)29-23(5,6)7)32-19(31-15)20-33-17-13(3)26(14(4)18(17)34-20)22(28)30-24(8,9)10/h1-10H3	ZOXWALWXNWAKLS-UHFFFAOYSA-N	ZOXWALWXNWAKLS-UHFFFAOYSA-N	CC1=C2SC(SC2=C(C)N1C(=O)OC(C)(C)C)=C1SC2=C(C)N(C(=O)OC(C)(C)C)C(C)=C2S1	TRUE
UALIB-2227	CC1=C2SC(=C3SC4=C(C)[NH]C(C)=C4S3)SC2=C(C)[NH]1	part 2, 7	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C14H14N2S4/c1-5-9-10(6(2)15-5)18-13(17-9)14-19-11-7(3)16-8(4)12(11)20-14/h15-16H,1-4H3	BQVXJMBHROAUGL-UHFFFAOYSA-N	BQVXJMBHROAUGL-UHFFFAOYSA-N	CC1=C2SC(SC2=C(C)N1)=C1SC2=C(C)NC(C)=C2S1	TRUE
UALIB-2228	CC1=C2SCSC2=C(C)N1C(=O)OC(C)(C)C	part 2, 43	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C12H17NO2S2/c1-7-9-10(17-6-16-9)8(2)13(7)11(14)15-12(3,4)5/h6H2,1-5H3	PZQMCNRNLDYDFS-UHFFFAOYSA-N	PZQMCNRNLDYDFS-UHFFFAOYSA-N	CC1=C2SCSC2=C(C)N1C(=O)OC(C)(C)C	TRUE
UALIB-2229	CC1=C2SC(=C(Cl)Cl)SC2=C(C)N1C(=O)OC(C)(C)C	part 2, 45	Chen, W. Part I: synthesis of some pyrrole-derived conducting polymers; Part II: synthesis of pyrrole-annealated tetrathiafulvalene. Ph.D. Thesis, The University of Alabama, 1990.	http://library.ua.edu/vwebv/holdingsInfo?bibId=667397	InChI=1S/C13H15Cl2NO2S2/c1-6-8-9(20-11(19-8)10(14)15)7(2)16(6)12(17)18-13(3,4)5/h1-5H3	GIKLSEOIZVZRSE-UHFFFAOYSA-N	GIKLSEOIZVZRSE-UHFFFAOYSA-N	CC1=C2SC(SC2=C(C)N1C(=O)OC(C)(C)C)=C(Cl)Cl	TRUE
