DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-2597	NC(=O)C1=CSC([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)=N1	part 1, 40	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C9H12N2O5S/c10-8(15)3-2-17-9(11-3)7-6(14)5(13)4(1-12)16-7/h2,4-7,12-14H,1H2,(H2,10,15)/t4-,5-,6+,7-/m1/s1	FVRDYQYEVDDKCR-MVIOUDGNSA-N	FVRDYQYEVDDKCR-MVIOUDGNSA-N	NC(=O)C1=CSC(=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	TRUE
UALIB-2598	O[C@@H]1[C@@H]2OC3(CCCCC3)O[C@@H]2[C@@H](O)[C@H](O)[C@H]1O	part 2, 21	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C12H20O6/c13-6-7(14)9(16)11-10(8(6)15)17-12(18-11)4-2-1-3-5-12/h6-11,13-16H,1-5H2/t6-,7-,8+,9+,10-,11+/m1/s1	SOONKKMMJCQOLI-ZBJKAAEASA-N	SOONKKMMJCQOLI-ZBJKAAEASA-N	O[C@@H]1[C@H]2OC3(CCCCC3)O[C@H]2[C@@H](O)[C@H](O)[C@H]1O	TRUE
UALIB-2599	O[C@H]1[C@@H]2OC3(CCCCC3)O[C@H]2[C@H](O)[C@H]2OC3(CCCCC3)O[C@@H]12	part 2, 23	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C18H28O6/c19-11-13-14(22-17(21-13)7-3-1-4-8-17)12(20)16-15(11)23-18(24-16)9-5-2-6-10-18/h11-16,19-20H,1-10H2/t11-,12-,13-,14-,15-,16+/m0/s1	LJLFYCLESOMKAW-OJFNHCPVSA-N	LJLFYCLESOMKAW-OJFNHCPVSA-N	O[C@@H]1[C@@H]2OC3(CCCCC3)O[C@@H]2[C@@H](O)[C@@H]2OC3(CCCCC3)O[C@@H]12	TRUE
UALIB-2600	O[C@@H]1[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]1O	part 2, 24	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C18H28O6/c19-11-12(20)14-16(24-18(22-14)9-5-2-6-10-18)15-13(11)21-17(23-15)7-3-1-4-8-17/h11-16,19-20H,1-10H2/t11-,12-,13-,14+,15-,16-/m0/s1	PHAPESVEHHOBEI-CMXYNOPPSA-N	PHAPESVEHHOBEI-CMXYNOPPSA-N	O[C@@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@H]2[C@H]1O	TRUE
UALIB-2601	O[C@H]1[C@H](O)[C@H]2OC3(CCCCC3)O[C@H]2[C@H]2OC3(CCCCC3)O[C@H]12	part 2, 22	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C18H28O6/c19-11-12(20)14-16(24-18(22-14)9-5-2-6-10-18)15-13(11)21-17(23-15)7-3-1-4-8-17/h11-16,19-20H,1-10H2/t11-,12-,13+,14+,15-,16+/m0/s1	PHAPESVEHHOBEI-UGYDUONOSA-N	PHAPESVEHHOBEI-UGYDUONOSA-N	O[C@@H]1[C@H]2OC3(CCCCC3)O[C@H]2[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]1O	TRUE
UALIB-2602	S=C(O[C@H]1[C@H](OCC2=CC=CC=C2)[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@@H]12)N1C=CN=C1	part 2, 42	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C29H36N2O6S/c38-27(31-17-16-30-19-31)33-22-21(32-18-20-10-4-1-5-11-20)23-25(36-28(34-23)12-6-2-7-13-28)26-24(22)35-29(37-26)14-8-3-9-15-29/h1,4-5,10-11,16-17,19,21-26H,2-3,6-9,12-15,18H2/t21-,22-,23+,24-,25-,26-/m0/s1	PSOOPPCIFYKJGC-KHHRQSBUSA-N	PSOOPPCIFYKJGC-KHHRQSBUSA-N	S=C(O[C@@H]1[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1)N1C=CN=C1	TRUE
UALIB-2603	C1=CC=C(CO[C@H]2C[C@@H]3OC4(CCCCC4)O[C@@H]3[C@H]3OC4(CCCCC4)O[C@H]23)C=C1	part 2, 43	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C25H34O5/c1-4-10-18(11-5-1)17-26-19-16-20-22(29-24(27-20)12-6-2-7-13-24)23-21(19)28-25(30-23)14-8-3-9-15-25/h1,4-5,10-11,19-23H,2-3,6-9,12-17H2/t19-,20-,21+,22-,23-/m0/s1	YVTVIZHVEBZYRJ-HPAIXVDQSA-N	YVTVIZHVEBZYRJ-HPAIXVDQSA-N	C(O[C@H]1C[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@H]12)C1=CC=CC=C1	TRUE
UALIB-2604	O[C@H]1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1O.O[C@H]1[C@H](O)C[C@@H](O)[C@@H](O)[C@@H]1O	part 2, 29 (D,L; racemate)	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/2C6H12O5/c2*7-2-1-3(8)5(10)6(11)4(2)9/h2*2-11H,1H2/t2*2-,3-,4-,5+,6+/m10/s1	LHTNDCCYGZKCEU-MKJAQCFGSA-N	LHTNDCCYGZKCEU-MKJAQCFGSA-N	O[C@H]1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1O.O[C@@H]1C[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O	TRUE
UALIB-2605	S=C(O[C@@H]1[C@H]2OC3(CCCCC3)O[C@H]2[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1)N1C=CN=C1	part 2, 44	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C29H36N2O6S/c38-27(31-17-16-30-19-31)33-22-21(32-18-20-10-4-1-5-11-20)23-25(36-28(34-23)12-6-2-7-13-28)26-24(22)35-29(37-26)14-8-3-9-15-29/h1,4-5,10-11,16-17,19,21-26H,2-3,6-9,12-15,18H2/t21-,22-,23+,24+,25-,26+/m0/s1	PSOOPPCIFYKJGC-KTKTTYTDSA-N	PSOOPPCIFYKJGC-KTKTTYTDSA-N	S=C(O[C@@H]1[C@H]2OC3(CCCCC3)O[C@H]2[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1)N1C=CN=C1	TRUE
UALIB-2606	C1=CC=C(CO[C@H]2C[C@H]3OC4(CCCCC4)O[C@H]3[C@H]3OC4(CCCCC4)O[C@H]23)C=C1	part 2, 45	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C25H34O5/c1-4-10-18(11-5-1)17-26-19-16-20-22(29-24(27-20)12-6-2-7-13-24)23-21(19)28-25(30-23)14-8-3-9-15-25/h1,4-5,10-11,19-23H,2-3,6-9,12-17H2/t19-,20+,21+,22+,23-/m0/s1	YVTVIZHVEBZYRJ-BUPNWXMQSA-N	YVTVIZHVEBZYRJ-BUPNWXMQSA-N	C(O[C@H]1C[C@H]2OC3(CCCCC3)O[C@H]2[C@H]2OC3(CCCCC3)O[C@H]12)C1=CC=CC=C1	TRUE
UALIB-2607	O[C@H]1C[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O.O[C@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O	part 2, 30 (D,L; racemate)	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/2C6H12O5/c2*7-2-1-3(8)5(10)6(11)4(2)9/h2*2-11H,1H2/t2*2-,3+,4-,5-,6-/m10/s1	LHTNDCCYGZKCEU-VBFJJVNDSA-N	LHTNDCCYGZKCEU-VBFJJVNDSA-N	O[C@H]1C[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O.O[C@H]1C[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O	TRUE
UALIB-2608	S=C(O[C@@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1)N1C=CN=C1	part 2, 46	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C29H36N2O6S/c38-27(31-17-16-30-19-31)33-22-21(32-18-20-10-4-1-5-11-20)23-25(36-28(34-23)12-6-2-7-13-28)26-24(22)35-29(37-26)14-8-3-9-15-29/h1,4-5,10-11,16-17,19,21-26H,2-3,6-9,12-15,18H2/t21-,22-,23+,24+,25+,26-/m0/s1	PSOOPPCIFYKJGC-KSUBOTBDSA-N	PSOOPPCIFYKJGC-KSUBOTBDSA-N	S=C(O[C@@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1)N1C=CN=C1	TRUE
UALIB-2609	C1=CC=C(CO[C@H]2C[C@H]3OC4(CCCCC4)O[C@@H]3[C@@H]3OC4(CCCCC4)O[C@H]23)C=C1	part 2, 47	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C25H34O5/c1-4-10-18(11-5-1)17-26-19-16-20-22(29-24(27-20)12-6-2-7-13-24)23-21(19)28-25(30-23)14-8-3-9-15-25/h1,4-5,10-11,19-23H,2-3,6-9,12-17H2/t19-,20+,21+,22-,23+/m0/s1	YVTVIZHVEBZYRJ-BVAFDOMYSA-N	YVTVIZHVEBZYRJ-BVAFDOMYSA-N	C(O[C@H]1C[C@H]2OC3(CCCCC3)O[C@@H]2[C@@H]2OC3(CCCCC3)O[C@H]12)C1=CC=CC=C1	TRUE
UALIB-2610	O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)C[C@H]1O	part 2, 31	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C6H12O5/c7-2-1-3(8)5(10)6(11)4(2)9/h2-11H,1H2/t2-,3+,4+,5-,6+	IMPKVMRTXBRHRB-CXHRGSOZSA-N	IMPKVMRTXBRHRB-CXHRGSOZSA-N	O[C@H]1C[C@@H](O)[C@H](O)[C@H](O)[C@@H]1O	TRUE
UALIB-2611	F[C@@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@H]2[C@H]1OCC1=CC=CC=C1	part 2, 48	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C25H33FO5/c26-18-19(27-16-17-10-4-1-5-11-17)21-23(31-25(29-21)14-8-3-9-15-25)22-20(18)28-24(30-22)12-6-2-7-13-24/h1,4-5,10-11,18-23H,2-3,6-9,12-16H2/t18-,19-,20+,21-,22-,23-/m0/s1	NRUVYQUTRCHHSB-CDXCJDFSSA-N	NRUVYQUTRCHHSB-CDXCJDFSSA-N	F[C@@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@H]2[C@H]1OCC1=CC=CC=C1	TRUE
UALIB-2612	F[C@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@H]2[C@H]1OCC1=CC=CC=C1	part 2, 49	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C25H33FO5/c26-18-19(27-16-17-10-4-1-5-11-17)21-23(31-25(29-21)14-8-3-9-15-25)22-20(18)28-24(30-22)12-6-2-7-13-24/h1,4-5,10-11,18-23H,2-3,6-9,12-16H2/t18-,19+,20-,21+,22+,23+/m1/s1	NRUVYQUTRCHHSB-PCEJQYDGSA-N	NRUVYQUTRCHHSB-PCEJQYDGSA-N	F[C@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@H]2OC3(CCCCC3)O[C@H]2[C@H]1OCC1=CC=CC=C1	TRUE
UALIB-2613	O[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1F	part 2, 50	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C6H11FO5/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6,8-12H/t1-,2-,3+,4-,5-,6-/m0/s1	PDTJJYSBSOKEOY-PTQMNWPWSA-N	PDTJJYSBSOKEOY-PTQMNWPWSA-N	O[C@@H]1[C@@H](O)[C@H](O)[C@@H](F)[C@H](O)[C@@H]1O	TRUE
UALIB-2614	CC(=O)O[C@@H]1[C@@H](F)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O	part 2, 51	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C16H21FO10/c1-6(18)23-12-11(17)13(24-7(2)19)15(26-9(4)21)16(27-10(5)22)14(12)25-8(3)20/h11-16H,1-5H3/t11-,12-,13+,14-,15-,16-/m0/s1	NKJOKRWIJXQJLA-IATJYDTKSA-N	NKJOKRWIJXQJLA-IATJYDTKSA-N	CC(=O)O[C@H]1[C@H](F)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]1OC(C)=O	TRUE
UALIB-2615	F[C@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1	part 2, 52	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C25H33FO5/c26-18-19(27-16-17-10-4-1-5-11-17)21-23(31-25(29-21)14-8-3-9-15-25)22-20(18)28-24(30-22)12-6-2-7-13-24/h1,4-5,10-11,18-23H,2-3,6-9,12-16H2/t18-,19+,20-,21-,22+,23-/m1/s1	NRUVYQUTRCHHSB-UKIRVEGOSA-N	NRUVYQUTRCHHSB-UKIRVEGOSA-N	F[C@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1	TRUE
UALIB-2616	F[C@@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1	part 2, 53	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C25H33FO5/c26-18-19(27-16-17-10-4-1-5-11-17)21-23(31-25(29-21)14-8-3-9-15-25)22-20(18)28-24(30-22)12-6-2-7-13-24/h1,4-5,10-11,18-23H,2-3,6-9,12-16H2/t18-,19-,20+,21+,22-,23+/m0/s1	NRUVYQUTRCHHSB-FAQXLEIZSA-N	NRUVYQUTRCHHSB-FAQXLEIZSA-N	F[C@@H]1[C@H]2OC3(CCCCC3)O[C@@H]2[C@@H]2OC3(CCCCC3)O[C@@H]2[C@H]1OCC1=CC=CC=C1	TRUE
UALIB-2617	O[C@@H]1[C@H](F)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1O	part 2, 54	Jiang, C. Design, synthesis, and biological evaluation of compounds of interest in the chemotherapy of cancer. Ph.D. Thesis, The University of Alabama, 1987.	http://library.ua.edu/vwebv/holdingsInfo?bibId=552496	InChI=1S/C6H11FO5/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-6,8-12H/t1-,2+,3-,4-,5+,6-	PDTJJYSBSOKEOY-WJVUKCJRSA-N	PDTJJYSBSOKEOY-WJVUKCJRSA-N	O[C@@H]1[C@H](O)[C@@H](O)[C@@H](F)[C@@H](O)[C@@H]1O	TRUE
