DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-526	C[C@@]1(CCC#N)C(=O)CCC[C@@H]1O.C[C@@]1(CCC#N)C(=O)CCC[C@H]1O	cis- and trans-2-cyanoethyl-3-hydroxy-2-methylcyclopentanone	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/2C10H15NO2/c2*1-10(6-3-7-11)8(12)4-2-5-9(10)13/h2*8,12H,2-6H2,1H3/t8-,10+;8-,10-/m10/s1	ZTHJLDQYRVFOQJ-UECOCMQASA-N	ZTHJLDQYRVFOQJ-UECOCMQASA-N	C[C@]1(CCC#N)[C@@H](O)CCCC1=O.C[C@]1(CCC#N)[C@H](O)CCCC1=O	TRUE
UALIB-527	C[C@]12CCC(=O)O[C@H]1CCC2=O	6-Methyl-2-oxabicyclo[4.3.0]nonane-3,7-dione	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C9H12O3/c1-9-5-4-8(11)12-7(9)3-2-6(9)10/h7H,2-5H2,1H3/t7-,9+/m0/s1	USGXIBYXSXYATD-IONNQARKSA-N	USGXIBYXSXYATD-IONNQARKSA-N	C[C@]12CCC(=O)O[C@H]1CCC2=O	TRUE
UALIB-528	COC(=O)CC[C@]1(C)C(=O)CC[C@H]1O	trans-Methyl 3-(2-hydroxy-1-methyl-5-oxocyclopentyl)propanoate	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C10H16O4/c1-10(6-5-9(13)14-2)7(11)3-4-8(10)12/h7,11H,3-6H2,1-2H3/t7-,10+/m1/s1	XJEAVZGYZVYNCH-XCBNKYQSSA-N	XJEAVZGYZVYNCH-XCBNKYQSSA-N	COC(=O)CC[C@@]1(C)[C@H](O)CCC1=O	TRUE
UALIB-529	C[C@@]1(CC[N+](=O)[O-])C(=O)CC[C@@H]1O	cis-3-Hydroxy-1-methyl-2-(nitroethyl)-cyclopentanone	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C8H13NO4/c1-8(4-5-9(12)13)6(10)2-3-7(8)11/h6,10H,2-5H2,1H3/t6-,8-/m0/s1	HQSSEMYFNRIRIK-XPUUQOCRSA-N	HQSSEMYFNRIRIK-XPUUQOCRSA-N	C[C@]1(CC[N+]([O-])=O)[C@@H](O)CCC1=O	TRUE
UALIB-530	C[C@@]1(CC[N+](=O)[O-])C(=O)CC[C@H]1O	trans-3-Hydroxy-1-methyl-2-(nitroethyl)-cyclopentanone	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C8H13NO4/c1-8(4-5-9(12)13)6(10)2-3-7(8)11/h6,10H,2-5H2,1H3/t6-,8+/m1/s1	HQSSEMYFNRIRIK-SVRRBLITSA-N	HQSSEMYFNRIRIK-SVRRBLITSA-N	C[C@]1(CC[N+]([O-])=O)[C@H](O)CCC1=O	TRUE
UALIB-531	COC(=O)C(Br)=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	Methyl bromo(triphenylphosphoranylidene)acetate	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C21H18BrO2P/c1-24-21(23)20(22)25(17-11-5-2-6-12-17,18-13-7-3-8-14-18)19-15-9-4-10-16-19/h2-16H,1H3	OHTLVGBGUQAOJZ-UHFFFAOYSA-N	OHTLVGBGUQAOJZ-UHFFFAOYSA-N	COC(=O)C(Br)=P(C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-532	CC1(CCC=O)C(=O)CCC1=O	2-methyl-2-propanal-1,3-cyclopentanedione	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C9H12O3/c1-9(5-2-6-10)7(11)3-4-8(9)12/h6H,2-5H2,1H3	JKWOFWJCHKLGNP-UHFFFAOYSA-N	JKWOFWJCHKLGNP-UHFFFAOYSA-N	CC1(CCC=O)C(=O)CCC1=O	TRUE
UALIB-533	COC(=O)C(Br)=CCCC1(C)C(=O)CCC1=O	(2Z/E)-Methyl 2-bromo-5-(2’-methyl-1’,3’-dioxocyclopent-2’-yl)-pent-2-enoate	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C12H15BrO4/c1-12(9(14)5-6-10(12)15)7-3-4-8(13)11(16)17-2/h4H,3,5-7H2,1-2H3	JDKYBXRWPRILQA-UHFFFAOYSA-N	JDKYBXRWPRILQA-UHFFFAOYSA-N	COC(=O)C(Br)=CCCC1(C)C(=O)CCC1=O	TRUE
UALIB-534	COC(=O)/C=C/CCC1(C)C(=O)CCC1=O	(2E)-Methyl 5-(2’-methyl-1’,3’-dioxocyclopent-2’-yl)-pent-2-enoate	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C12H16O4/c1-12(9(13)6-7-10(12)14)8-4-3-5-11(15)16-2/h3,5H,4,6-8H2,1-2H3/b5-3+	YKLWTPZFHBDQIO-HWKANZROSA-N	YKLWTPZFHBDQIO-HWKANZROSA-N	COC(=O)\C=C\CCC1(C)C(=O)CCC1=O	TRUE
UALIB-535	COC(=O)/C=C/CC[C@@]1(C)C(=O)CC[C@H]1O	Methyl 5-[cis-3’-hydroxy-2’-methylcyclopentan-1’-one]-pent-2-enoate	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C12H18O4/c1-12(9(13)6-7-10(12)14)8-4-3-5-11(15)16-2/h3,5,9,13H,4,6-8H2,1-2H3/b5-3+/t9-,12-/m1/s1	ISZLGGGUERLGPW-LVKGHMNNSA-N	ISZLGGGUERLGPW-LVKGHMNNSA-N	COC(=O)\C=C\CC[C@]1(C)[C@H](O)CCC1=O	TRUE
UALIB-536	COC(=O)/C=C/CC[C@@]1(C)C(=O)CC[C@H]1OS(C)(=O)=O	Methyl 5-[cis-3’-(methanesulfonyloxy)-2’-methylcyclopentan-1’-one]-pent-2-enoate	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C13H20O6S/c1-13(9-5-4-6-12(15)18-2)10(14)7-8-11(13)19-20(3,16)17/h4,6,11H,5,7-9H2,1-3H3/b6-4+/t11-,13+/m1/s1	YUJHMIZVEQYDGM-YJLKIPLNSA-N	YUJHMIZVEQYDGM-YJLKIPLNSA-N	COC(=O)\C=C\CC[C@]1(C)[C@@H](CCC1=O)OS(C)(=O)=O	TRUE
UALIB-537	C[C@@]12O[C@@H]1CCC2=O	2,3-Epoxy-2-methylcyclopentan-1-one	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C6H8O2/c1-6-4(7)2-3-5(6)8-6/h5H,2-3H2,1H3/t5-,6+/m1/s1	QQXRKGCBOXGHLK-RITPCOANSA-N	QQXRKGCBOXGHLK-RITPCOANSA-N	C[C@@]12O[C@@H]1CCC2=O	TRUE
UALIB-538	C=CC[C@]1(C)C(=O)CC[C@H]1O	(±)-trans-3-hydroxy-2-allyl-2-methylcyclopentanone	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C9H14O2/c1-3-6-9(2)7(10)4-5-8(9)11/h3,7,10H,1,4-6H2,2H3/t7-,9+/m1/s1	DKKOSAKIPMMIFY-APPZFPTMSA-N	DKKOSAKIPMMIFY-APPZFPTMSA-N	C[C@]1(CC=C)[C@H](O)CCC1=O	TRUE
UALIB-539	C=CC[C@]1(C)C(=O)CC[C@H]1OS(C)(=O)=O	(±)-trans-3-methanesulfonyloxy-2-allyl-2-methylcyclopentan-1-one	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C10H16O4S/c1-4-7-10(2)8(11)5-6-9(10)14-15(3,12)13/h4,9H,1,5-7H2,2-3H3/t9-,10-/m1/s1	YKXISMLFNRLROR-NXEZZACHSA-N	YKXISMLFNRLROR-NXEZZACHSA-N	C[C@]1(CC=C)[C@@H](CCC1=O)OS(C)(=O)=O	TRUE
UALIB-540	COC(=O)/C=C/C[C@]1(C)C(=O)CC[C@H]1OS(C)(=O)=O	Methyl 4-[trans-3’-(methanesulfonyloxy)-2’-methylcyclopentan-1’-one]-but-2-enoate	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C12H18O6S/c1-12(8-4-5-11(14)17-2)9(13)6-7-10(12)18-19(3,15)16/h4-5,10H,6-8H2,1-3H3/b5-4+/t10-,12-/m1/s1	BTJSBQVZVKNJRR-DJVCXFJCSA-N	BTJSBQVZVKNJRR-DJVCXFJCSA-N	COC(=O)\C=C\C[C@@]1(C)[C@@H](CCC1=O)OS(C)(=O)=O	TRUE
UALIB-541	COC(=O)[C@H]1CCC[C@]2(C)C(=O)CC[C@]12O	(1S*,2S*,6S*)-2-Methoxycarbonyl-1-hydroxy-6-methylbicyclo[4.3.0]-nonan-7-one	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C12H18O4/c1-11-6-3-4-8(10(14)16-2)12(11,15)7-5-9(11)13/h8,15H,3-7H2,1-2H3/t8-,11-,12+/m1/s1	UJVIDHMDUZMBAU-FXAINCCUSA-N	UJVIDHMDUZMBAU-FXAINCCUSA-N	COC(=O)[C@H]1CCC[C@]2(C)C(=O)CC[C@]12O	TRUE
UALIB-542	COC(=O)[C@H]1CCC[C@]2(C)[C@H](OS(C)(=O)=O)CC[C@]12O	(1S*,2S*,6S*,7R*)-7-Methylsulfonyloxy-2-methoxycarbonyl-1-hydroxy-6-methylbicyclo[4.3.0]-nonane	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C13H22O6S/c1-12-7-4-5-9(11(14)18-2)13(12,15)8-6-10(12)19-20(3,16)17/h9-10,15H,4-8H2,1-3H3/t9-,10-,12-,13+/m1/s1	VTINOARJDWHUIG-WFFHOREQSA-N	VTINOARJDWHUIG-WFFHOREQSA-N	COC(=O)[C@H]1CCC[C@]2(C)[C@@H](CC[C@]12O)OS(C)(=O)=O	TRUE
UALIB-543	COC(=O)[C@@H]1CCC[C@]2(C)[C@H](OS(C)(=O)=O)CC[C@]12O	(1S*,2R*,6S*,7R*)-7-Methylsulfonyloxy-2-methoxycarbonyl-1-hydroxy-6-methylbicyclo[4.3.0]-nonane	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C13H22O6S/c1-12-7-4-5-9(11(14)18-2)13(12,15)8-6-10(12)19-20(3,16)17/h9-10,15H,4-8H2,1-3H3/t9-,10+,12+,13-/m0/s1	VTINOARJDWHUIG-YGNMPJRFSA-N	VTINOARJDWHUIG-YGNMPJRFSA-N	COC(=O)[C@@H]1CCC[C@]2(C)[C@@H](CC[C@]12O)OS(C)(=O)=O	TRUE
UALIB-544	COC(=O)[C@H]1CC[C@]2(C)[C@@H](OS(C)(=O)=O)CC[C@]12O	(1S*,2S*,6S*,7S*)-7-Methylsulfonyloxy-2-methoxycarbonyl-1-hydroxy-6-methylbicyclo[3.3.0]-octane	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C12H20O6S/c1-11-6-4-8(10(13)17-2)12(11,14)7-5-9(11)18-19(3,15)16/h8-9,14H,4-7H2,1-3H3/t8-,9+,11-,12+/m1/s1	LLTBUEVJALYDHC-DMWPJOQESA-N	LLTBUEVJALYDHC-DMWPJOQESA-N	COC(=O)[C@H]1CC[C@]2(C)[C@H](CC[C@]12O)OS(C)(=O)=O	TRUE
UALIB-545	COC(=O)[C@@H]1CC[C@]2(C)[C@@H](OS(C)(=O)=O)CC[C@]12O	(1S*,2R*,6S*,7S*)-7-Methylsulfonyloxy-2-methoxycarbonyl-1-hydroxy-6-methylbicyclo[3.3.0]-octane	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C12H20O6S/c1-11-6-4-8(10(13)17-2)12(11,14)7-5-9(11)18-19(3,15)16/h8-9,14H,4-7H2,1-3H3/t8-,9-,11+,12-/m0/s1	LLTBUEVJALYDHC-XPXLGCRWSA-N	LLTBUEVJALYDHC-XPXLGCRWSA-N	COC(=O)[C@@H]1CC[C@]2(C)[C@H](CC[C@]12O)OS(C)(=O)=O	TRUE
UALIB-546	CC(=O)CC(=O)CBr	1-Bromopentane-2,4-dione	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C5H7BrO2/c1-4(7)2-5(8)3-6/h2-3H2,1H3	YIHZADDUILUANG-UHFFFAOYSA-N	YIHZADDUILUANG-UHFFFAOYSA-N	CC(=O)CC(=O)CBr	TRUE
UALIB-547	CC1=CC(=O)CO1	5-Methylfuran-3-one	Carr, J.M. Progress toward the synthesis of a Xenia diterpenoid common intermediate and the preparation of inotilone derivatives. Ph.D. Thesis, The University of Alabama, 2009.	https://ir.ua.edu/handle/123456789/591	InChI=1S/C5H6O2/c1-4-2-5(6)3-7-4/h2H,3H2,1H3	DFZCBMOGIYUCLI-UHFFFAOYSA-N	DFZCBMOGIYUCLI-UHFFFAOYSA-N	CC1=CC(=O)CO1	TRUE
