DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	THESIS_SUBSTANCE_NUMBER	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-2032	CC1CC(=O)C(C)O1	44	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C6H10O2/c1-4-3-6(7)5(2)8-4/h4-5H,3H2,1-2H3	PAZYIUKTJFPTKT-UHFFFAOYSA-N	PAZYIUKTJFPTKT-UHFFFAOYSA-N	CC1CC(=O)C(C)O1	TRUE
UALIB-2033	C=CCC1(C)OC(C)CC1=O	44d	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C9H14O2/c1-4-5-9(3)8(10)6-7(2)11-9/h4,7H,1,5-6H2,2-3H3	PFOYCJOAMVRFLN-UHFFFAOYSA-N	PFOYCJOAMVRFLN-UHFFFAOYSA-N	CC1CC(=O)C(C)(CC=C)O1	TRUE
UALIB-2034	C=CCC1C(=O)C(C)OC1C	44c	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C9H14O2/c1-4-5-8-6(2)11-7(3)9(8)10/h4,6-8H,1,5H2,2-3H3	DXQUXNZLGCENCM-UHFFFAOYSA-N	DXQUXNZLGCENCM-UHFFFAOYSA-N	CC1OC(C)C(=O)C1CC=C	TRUE
UALIB-2035	C=CCC1(CC=C)C(=O)C(C)OC1C	44h	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C12H18O2/c1-5-7-12(8-6-2)10(4)14-9(3)11(12)13/h5-6,9-10H,1-2,7-8H2,3-4H3	KXPMAGHTEHUBMT-UHFFFAOYSA-N	KXPMAGHTEHUBMT-UHFFFAOYSA-N	CC1OC(C)C(CC=C)(CC=C)C1=O	TRUE
UALIB-2036	COC[C@@H]1O[C@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C@@H](OCSC)[C@@H]1OC	52g	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C29H34O5S/c1-30-19-25-27(31-2)28(32-21-35-3)26(34-25)20-33-29(22-13-7-4-8-14-22,23-15-9-5-10-16-23)24-17-11-6-12-18-24/h4-18,25-28H,19-21H2,1-3H3/t25-,26+,27+,28+/m0/s1	HLZDQSRESGNTRO-KUXCXQDQSA-N	HLZDQSRESGNTRO-KUXCXQDQSA-N	COC[C@@H]1O[C@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)[C@@H](OCSC)[C@@H]1OC	TRUE
UALIB-2037	COC[C@@H]1O[C@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C(=O)[C@@H]1OC	52f	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C27H28O5/c1-29-18-24-26(30-2)25(28)23(32-24)19-31-27(20-12-6-3-7-13-20,21-14-8-4-9-15-21)22-16-10-5-11-17-22/h3-17,23-24,26H,18-19H2,1-2H3/t23-,24+,26-/m1/s1	DHDWKQUDQGRDMX-RMTZWNOUSA-N	DHDWKQUDQGRDMX-RMTZWNOUSA-N	COC[C@@H]1O[C@H](COC(C2=CC=CC=C2)(C2=CC=CC=C2)C2=CC=CC=C2)C(=O)[C@@H]1OC	TRUE
UALIB-2038	CC1=CC=C(S(=O)(=O)OC[C@@H]2O[C@H](COC(=O)C3=CC=CC=C3)[C@@H](OC(=O)C3=CC=CC=C3)C2=O)C=C1	52e	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C27H24O9S/c1-18-12-14-21(15-13-18)37(31,32)34-17-22-24(28)25(36-27(30)20-10-6-3-7-11-20)23(35-22)16-33-26(29)19-8-4-2-5-9-19/h2-15,22-23,25H,16-17H2,1H3/t22-,23+,25+/m0/s1	XTVCXGQQESEFKF-JBRSBNLGSA-N	XTVCXGQQESEFKF-JBRSBNLGSA-N	CC1=CC=C(C=C1)S(=O)(=O)OC[C@@H]1O[C@H](COC(=O)C2=CC=CC=C2)[C@@H](OC(=O)C2=CC=CC=C2)C1=O	TRUE
UALIB-2039	CC1(C)OC[C@H](C=O)O1	54b	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C6H10O3/c1-6(2)8-4-5(3-7)9-6/h3,5H,4H2,1-2H3/t5-/m0/s1	YSGPYVWACGYQDJ-YFKPBYRVSA-N	YSGPYVWACGYQDJ-YFKPBYRVSA-N	[H][C@@]1(COC(C)(C)O1)C=O	TRUE
UALIB-2040	COC(=O)/C=C\[C@H]1COC(C)(C)O1	54c	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C9H14O4/c1-9(2)12-6-7(13-9)4-5-8(10)11-3/h4-5,7H,6H2,1-3H3/b5-4-/t7-/m0/s1	VXZZSPHSNBVYHV-MJSGSUOKSA-N	VXZZSPHSNBVYHV-MJSGSUOKSA-N	[H][C@@]1(COC(C)(C)O1)\C=C/C(=O)OC	TRUE
UALIB-2041	O=C1C=C[C@@H](CO)O1	54d	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C5H6O3/c6-3-4-1-2-5(7)8-4/h1-2,4,6H,3H2/t4-/m0/s1	AWNLUIGMHSSXHB-BYPYZUCNSA-N	AWNLUIGMHSSXHB-BYPYZUCNSA-N	OC[C@H]1OC(=O)C=C1	TRUE
UALIB-2042	CC(C)(C)[Si](OC[C@@H]1C=CC(=O)O1)(C1=CC=CC=C1)C1=CC=CC=C1	54	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C21H24O3Si/c1-21(2,3)25(18-10-6-4-7-11-18,19-12-8-5-9-13-19)23-16-17-14-15-20(22)24-17/h4-15,17H,16H2,1-3H3/t17-/m0/s1	VXTQWNKHHWYJRP-KRWDZBQOSA-N	VXTQWNKHHWYJRP-KRWDZBQOSA-N	CC(C)(C)[Si](OC[C@H]1OC(=O)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-2043	C=C(C=O)[C@H]1CC(=O)O[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	57	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C24H28O4Si/c1-18(16-25)21-15-23(26)28-22(21)17-27-29(24(2,3)4,19-11-7-5-8-12-19)20-13-9-6-10-14-20/h5-14,16,21-22H,1,15,17H2,2-4H3/t21-,22-/m1/s1	UQFXKPASWKCYBE-FGZHOGPDSA-N	UQFXKPASWKCYBE-FGZHOGPDSA-N	CC(C)(C)[Si](OC[C@H]1OC(=O)C[C@@H]1C(=C)C=O)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-2044	C=C(CO)[C@H]1CC(=O)O[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	58	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C24H30O4Si/c1-18(16-25)21-15-23(26)28-22(21)17-27-29(24(2,3)4,19-11-7-5-8-12-19)20-13-9-6-10-14-20/h5-14,21-22,25H,1,15-17H2,2-4H3/t21-,22-/m1/s1	ILLHRHZUQRSYJX-FGZHOGPDSA-N	ILLHRHZUQRSYJX-FGZHOGPDSA-N	CC(C)(C)[Si](OC[C@H]1OC(=O)C[C@@H]1C(=C)CO)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-2045	C=C(CBr)[C@H]1CC(=O)O[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	59	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C24H29BrO3Si/c1-18(16-25)21-15-23(26)28-22(21)17-27-29(24(2,3)4,19-11-7-5-8-12-19)20-13-9-6-10-14-20/h5-14,21-22H,1,15-17H2,2-4H3/t21-,22-/m1/s1	MIGYGOQUMAZVCF-FGZHOGPDSA-N	MIGYGOQUMAZVCF-FGZHOGPDSA-N	CC(C)(C)[Si](OC[C@H]1OC(=O)C[C@@H]1C(=C)CBr)(C1=CC=CC=C1)C1=CC=CC=C1	TRUE
UALIB-2046	C=C(CO)[C@H]1CC(=O)O[C@@H]1CO	65	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C8H12O4/c1-5(3-9)6-2-8(11)12-7(6)4-10/h6-7,9-10H,1-4H2/t6-,7-/m1/s1	PQTOPEGCCCRHBO-RNFRBKRXSA-N	PQTOPEGCCCRHBO-RNFRBKRXSA-N	[H][C@]1(CO)OC(=O)C[C@]1([H])C(=C)CO	TRUE
UALIB-2047	C=C(CBr)[C@H]1CC(=O)O[C@@H]1CBr	64	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C8H10Br2O2/c1-5(3-9)6-2-8(11)12-7(6)4-10/h6-7H,1-4H2/t6-,7-/m1/s1	ABJJCJIHYYPIJR-RNFRBKRXSA-N	ABJJCJIHYYPIJR-RNFRBKRXSA-N	[H][C@]1(CBr)OC(=O)C[C@]1([H])C(=C)CBr	TRUE
UALIB-2048	C=C(C[C@@]1(C)OC(C)=CC1=O)[C@H]1CC(=O)O[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C.C=C(C[C@]1(C)OC(C)=CC1=O)[C@H]1CC(=O)O[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	62 (diastereomeric mixture)	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/2C30H36O5Si/c2*1-21(19-30(6)27(31)17-22(2)35-30)25-18-28(32)34-26(25)20-33-36(29(3,4)5,23-13-9-7-10-14-23)24-15-11-8-12-16-24/h2*7-17,25-26H,1,18-20H2,2-6H3/t25-,26-,30+;25-,26-,30-/m11/s1	BPDRZXXAKNHHEE-NVOBPDDESA-N	BPDRZXXAKNHHEE-NVOBPDDESA-N	[H][C@]1(CO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)OC(=O)C[C@]1([H])C(=C)C[C@]1(C)OC(C)=CC1=O.[H][C@]1(CO[Si](C2=CC=CC=C2)(C2=CC=CC=C2)C(C)(C)C)OC(=O)C[C@]1([H])C(=C)C[C@@]1(C)OC(C)=CC1=O	TRUE
UALIB-2049	C=C(C[C@@]1(C)OC(C)=CC1=O)[C@H]1CC(=O)O[C@@H]1CO.C=C(C[C@]1(C)OC(C)=CC1=O)[C@H]1CC(=O)O[C@@H]1CO	62a (diastereomeric mixture)	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/2C14H18O5/c2*1-8(10-5-13(17)18-11(10)7-15)6-14(3)12(16)4-9(2)19-14/h2*4,10-11,15H,1,5-7H2,2-3H3/t10-,11-,14+;10-,11-,14-/m11/s1	ZDLAQLTWPLOTLH-BMGYNNNMSA-N	ZDLAQLTWPLOTLH-BMGYNNNMSA-N	[H][C@]1(CO)OC(=O)C[C@]1([H])C(=C)C[C@]1(C)OC(C)=CC1=O.[H][C@]1(CO)OC(=O)C[C@]1([H])C(=C)C[C@@]1(C)OC(C)=CC1=O	TRUE
UALIB-2050	C=C(CC1(C)OC(C)=CC1=O)[C@H]1CC(=O)O[C@@H]1CBr	63	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C14H17BrO4/c1-8(10-5-13(17)18-11(10)7-15)6-14(3)12(16)4-9(2)19-14/h4,10-11H,1,5-7H2,2-3H3/t10-,11-,14?/m1/s1	HAESQQFPOQONTD-HRQHSXBYSA-N	HAESQQFPOQONTD-HRQHSXBYSA-N	[H][C@]1(CBr)OC(=O)C[C@]1([H])C(=C)CC1(C)OC(C)=CC1=O	TRUE
UALIB-2051	C=C(C)[C@H]1CC(=O)O[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	61	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C24H30O3Si/c1-18(2)21-16-23(25)27-22(21)17-26-28(24(3,4)5,19-12-8-6-9-13-19)20-14-10-7-11-15-20/h6-15,21-22H,1,16-17H2,2-5H3/t21-,22-/m1/s1	PRASHWOKGMZNCM-FGZHOGPDSA-N	PRASHWOKGMZNCM-FGZHOGPDSA-N	CC(=C)[C@H]1CC(=O)O[C@@H]1CO[Si](C1=CC=CC=C1)(C1=CC=CC=C1)C(C)(C)C	TRUE
UALIB-2052	CC1=CC(=O)C(C)(CCCCCI)O1	74	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C11H17IO2/c1-9-8-10(13)11(2,14-9)6-4-3-5-7-12/h8H,3-7H2,1-2H3	VTBFXIVBAJTLNR-UHFFFAOYSA-N	VTBFXIVBAJTLNR-UHFFFAOYSA-N	CC1=CC(=O)C(C)(CCCCCI)O1	TRUE
UALIB-2053	O=CCCCCBr	77c	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C5H9BrO/c6-4-2-1-3-5-7/h5H,1-4H2	LEJSXHLXJUILMI-UHFFFAOYSA-N	LEJSXHLXJUILMI-UHFFFAOYSA-N	[H]C(=O)CCCCBr	TRUE
UALIB-2054	COC(CCCCI)OC	77a	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C7H15IO2/c1-9-7(10-2)5-3-4-6-8/h7H,3-6H2,1-2H3	ZIQIWJCANQKRIM-UHFFFAOYSA-N	ZIQIWJCANQKRIM-UHFFFAOYSA-N	COC(CCCCI)OC	TRUE
UALIB-2055	C=CCCCC1(C)OC(C)=CC1=O	75a	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C11H16O2/c1-4-5-6-7-11(3)10(12)8-9(2)13-11/h4,8H,1,5-7H2,2-3H3	XEWKCZJJBPDSHH-UHFFFAOYSA-N	XEWKCZJJBPDSHH-UHFFFAOYSA-N	CC1=CC(=O)C(C)(CCCC=C)O1	TRUE
UALIB-2056	CC1=CC(=O)C(C)(CCCCCCC2=CC(=O)C(C)(CCCCCI)O2)O1	75b	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C22H33IO4/c1-17-15-19(24)21(2,26-17)12-8-5-4-7-11-18-16-20(25)22(3,27-18)13-9-6-10-14-23/h15-16H,4-14H2,1-3H3	NPTMYHMQFPVCRH-UHFFFAOYSA-N	NPTMYHMQFPVCRH-UHFFFAOYSA-N	CC1=CC(=O)C(C)(CCCCCCC2=CC(=O)C(C)(CCCCCI)O2)O1	TRUE
UALIB-2057	COC(CCCCC1(C)OC(C)=CC1=O)OC	76	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C13H22O4/c1-10-9-11(14)13(2,17-10)8-6-5-7-12(15-3)16-4/h9,12H,5-8H2,1-4H3	OWHMDWJWJMHWNR-UHFFFAOYSA-N	OWHMDWJWJMHWNR-UHFFFAOYSA-N	COC(CCCCC1(C)OC(C)=CC1=O)OC	TRUE
UALIB-2058	CC1(CCCCC=O)OC(CBr)=CC1=O	82	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C11H15BrO3/c1-11(5-3-2-4-6-13)10(14)7-9(8-12)15-11/h6-7H,2-5,8H2,1H3	PSZBELRAHWVYNN-UHFFFAOYSA-N	PSZBELRAHWVYNN-UHFFFAOYSA-N	[H]C(=O)CCCCC1(C)OC(CBr)=CC1=O	TRUE
UALIB-2059	COC(CCCCC1(C)OC(C)=C(Br)C1=O)OC	82a	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C13H21BrO4/c1-9-11(14)12(15)13(2,18-9)8-6-5-7-10(16-3)17-4/h10H,5-8H2,1-4H3	HKFSETPBUWULQV-UHFFFAOYSA-N	HKFSETPBUWULQV-UHFFFAOYSA-N	COC(CCCCC1(C)OC(C)=C(Br)C1=O)OC	TRUE
UALIB-2060	COC(=O)/C=C/CCCCC1(C)OC(CBr)=CC1=O	85	Kois, A. Synthetic approaches to heliangolide sesquiterpenes. Ph.D. Thesis, The University of Alabama, 1992.	http://library.ua.edu/vwebv/holdingsInfo?bibId=741315	InChI=1S/C14H19BrO4/c1-14(12(16)9-11(10-15)19-14)8-6-4-3-5-7-13(17)18-2/h5,7,9H,3-4,6,8,10H2,1-2H3/b7-5+	PBNZZCVZARDUQE-FNORWQNLSA-N	PBNZZCVZARDUQE-FNORWQNLSA-N	COC(=O)\C=C\CCCCC1(C)OC(CBr)=CC1=O	TRUE
