DATASOURCE_REGID	SMILES_RDKIT_2019.09.2	SUBSTANCE_SYNONYM	SUBSTANCE_COMMENT	SUBSTANCE_URL	INCHI_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_RDKIT_2019.09.2	INCHIKEY_1.05_CHEMAXON_19.27.0	SMILES_CHEMAXON_19.27.0	INCHIKEYS MATCH?
UALIB-1098	C=CCC[C@H](OCOC)C(=O)/C=C/C[C@H](C)O[Si](C)(C)C(C)(C)C	2-(tert-Butyl-dimethyl-silanyloxy)-7-methoxymethoxy-undec-4-en-6-one	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C19H36O4Si/c1-9-10-14-18(22-15-21-6)17(20)13-11-12-16(2)23-24(7,8)19(3,4)5/h9,11,13,16,18H,1,10,12,14-15H2,2-8H3/b13-11+/t16-,18-/m0/s1	WCCWEQFRZLMEBN-VRLUQSRJSA-N	WCCWEQFRZLMEBN-VRLUQSRJSA-N	COCO[C@@H](CCC=C)C(=O)\C=C\C[C@H](C)O[Si](C)(C)C(C)(C)C	TRUE
UALIB-1099	C=CCC[C@H](OCOC)[C@H](O)/C=C/C[C@H](C)O[Si](C)(C)C(C)(C)C	2-(tert-Butyl-dimethyl-silanyloxy)-7-methoxymethoxy-undec-4-en-6-ol (2)	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C19H38O4Si/c1-9-10-14-18(22-15-21-6)17(20)13-11-12-16(2)23-24(7,8)19(3,4)5/h9,11,13,16-18,20H,1,10,12,14-15H2,2-8H3/b13-11+/t16-,17+,18-/m0/s1	NEWOOWBOKZFJEW-RNPYQATCSA-N	NEWOOWBOKZFJEW-RNPYQATCSA-N	COCO[C@@H](CCC=C)[C@H](O)\C=C\C[C@H](C)O[Si](C)(C)C(C)(C)C	TRUE
UALIB-1100	C[C@H]1C/C=C/[C@@H]2OC(C)(C)O[C@H]2CC/C=C/C2=C(C(=O)O1)C(O)=CC(OCC1=CC=CC=C1)=C2	20-Benzyloxy-18-hydroxy-8,8,14-trimethyl-7,9,15-trioxatricyclo[15.4.0.0]heneicosa-1(21),2,11,17,19-pentaen-16-one	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C28H32O6/c1-19-10-9-15-25-24(33-28(2,3)34-25)14-8-7-13-21-16-22(17-23(29)26(21)27(30)32-19)31-18-20-11-5-4-6-12-20/h4-7,9,11-13,15-17,19,24-25,29H,8,10,14,18H2,1-3H3/b13-7+,15-9+/t19-,24-,25-/m0/s1	GCOZWBIEJIFKSE-MDBSYLQRSA-N	GCOZWBIEJIFKSE-MDBSYLQRSA-N	C[C@H]1C\C=C\[C@@H]2OC(C)(C)O[C@H]2CC\C=C\C2=C(C(O)=CC(OCC3=CC=CC=C3)=C2)C(=O)O1	TRUE
UALIB-1101	C[C@H]1C/C=C/[C@H](O)[C@@H](O)CC/C=C/C2=C(C(=O)O1)C(O)=CC(O)=C2	2,4,11,12-Tetrahydroxy-7-methyl-7,8,11,12,13,14-hexahydro-6-oxa-benzocyclotetradecen-5-one	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C18H22O6/c1-11-5-4-8-15(21)14(20)7-3-2-6-12-9-13(19)10-16(22)17(12)18(23)24-11/h2,4,6,8-11,14-15,19-22H,3,5,7H2,1H3/b6-2+,8-4+/t11-,14-,15-/m0/s1	NHAQNKDEUQPSIX-RENCSUAUSA-N	NHAQNKDEUQPSIX-RENCSUAUSA-N	C[C@H]1C\C=C\[C@H](O)[C@@H](O)CC\C=C\C2=C(C(O)=CC(O)=C2)C(=O)O1	TRUE
UALIB-1102	C=CCC[C@@H]1OC(C)(C)O[C@@H]1/C=C/C[C@H](C)OC(=O)C1=C(C=C)C=C(OC)C=C1O.C=CCC[C@@H]1OC(C)(C)O[C@H]1/C=C/C[C@H](C)OC(=O)C1=C(C=C)C=C(OC)C=C1O	2-hydroxy-4-methoxy-6-vinyl-benzoic acid 4-(5-but-3-enyl-2,2-dimethyl-[1,3]dioxolan-4-yl)-1-methyl-but-3-enyl ester	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/2C24H32O6/c2*1-7-9-12-20-21(30-24(4,5)29-20)13-10-11-16(3)28-23(26)22-17(8-2)14-18(27-6)15-19(22)25/h2*7-8,10,13-16,20-21,25H,1-2,9,11-12H2,3-6H3/b2*13-10+/t16-,20-,21+;16-,20-,21-/m00/s1	OLMUKIMGCBOOAT-CRMWMVRQSA-N	OLMUKIMGCBOOAT-CRMWMVRQSA-N	COC1=CC(C=C)=C(C(=O)O[C@@H](C)C\C=C\[C@@H]2OC(C)(C)O[C@H]2CCC=C)C(O)=C1.COC1=CC(C=C)=C(C(=O)O[C@@H](C)C\C=C\[C@H]2OC(C)(C)O[C@H]2CCC=C)C(O)=C1	TRUE
UALIB-1103	COC1=CC2=C(C(=O)O[C@@H](C)C/C=C/[C@@H]3OC(C)(C)O[C@H]3CC/C=C/2)C(O)=C1	18-Hydroxy-2-methoxy-8,8,14-trimethyl-7,9,15-trioxa-tricyclo[15.4.0.0]heneicosa-1(21),2,11,17,19-pentaen-16-one	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C22H28O6/c1-14-8-7-11-19-18(27-22(2,3)28-19)10-6-5-9-15-12-16(25-4)13-17(23)20(15)21(24)26-14/h5,7,9,11-14,18-19,23H,6,8,10H2,1-4H3/b9-5+,11-7+/t14-,18-,19-/m0/s1	KFYUSCACUXJEHS-SHCJNEPLSA-N	KFYUSCACUXJEHS-SHCJNEPLSA-N	COC1=CC2=C(C(O)=C1)C(=O)O[C@@H](C)C\C=C\[C@@H]1OC(C)(C)O[C@H]1CC\C=C\2	TRUE
UALIB-1104	COC1=CC2=C(C(=O)O[C@@H](C)C/C=C/[C@H](O)[C@@H](O)CC/C=C/2)C(O)=C1	4,11,12-Trihydroxy-2-methoxy-7-methyl-7,8,11,12,13,14-hexahydro-6-oxa-benzocyclotradecen-5-one	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C19H24O6/c1-12-6-5-9-16(21)15(20)8-4-3-7-13-10-14(24-2)11-17(22)18(13)19(23)25-12/h3,5,7,9-12,15-16,20-22H,4,6,8H2,1-2H3/b7-3+,9-5+/t12-,15-,16-/m0/s1	HZGOYSKUPKXELQ-NPAIJGJBSA-N	HZGOYSKUPKXELQ-NPAIJGJBSA-N	COC1=CC2=C(C(O)=C1)C(=O)O[C@@H](C)C\C=C\[C@H](O)[C@@H](O)CC\C=C\2	TRUE
UALIB-1105	C=CC1=C(C(=O)O[C@@H](C)C/C=C/[C@H]2OC(C)(C)O[C@H]2CCC=C(C)C)C(O)=CC(OC)=C1	2-hydroxy-4-methoxy-6-vinyl-benzoic acid 4-(2,2-dimethyl-5-(4-methyl-pent-3-enyl)-[1,3]dioxolan-4-yl]-1-methyl-but-3-enyl ester	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C26H36O6/c1-8-19-15-20(29-7)16-21(27)24(19)25(28)30-18(4)12-10-14-23-22(13-9-11-17(2)3)31-26(5,6)32-23/h8,10-11,14-16,18,22-23,27H,1,9,12-13H2,2-7H3/b14-10+/t18-,22-,23+/m0/s1	RGKOERAOQMSSKR-QCNTWFPPSA-N	RGKOERAOQMSSKR-QCNTWFPPSA-N	COC1=CC(C=C)=C(C(=O)O[C@@H](C)C\C=C\[C@H]2OC(C)(C)O[C@H]2CCC=C(C)C)C(O)=C1	TRUE
UALIB-1106	CC(C)=CCC[C@@H]1OC(C)(C)O[C@@H]1/C=C/C[C@H](C)O	5-[2,2-Dimethyl-5-(4-methyl-pent-3-enyl)-[1,3]dioxolan-4-yl]-pent-4-en-2-ol	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C16H28O3/c1-12(2)8-6-10-14-15(11-7-9-13(3)17)19-16(4,5)18-14/h7-8,11,13-15,17H,6,9-10H2,1-5H3/b11-7+/t13-,14-,15+/m0/s1	WMZWFMMPBZESMX-NKTIKSMOSA-N	WMZWFMMPBZESMX-NKTIKSMOSA-N	C[C@H](O)C\C=C\[C@H]1OC(C)(C)O[C@H]1CCC=C(C)C	TRUE
UALIB-1107	COCO[C@@H](CCC=C(C)C)C(O)C#CC[C@H](C)O[Si](C)(C)C(C)(C)C	2-(tert-Butyl-dimethyl-silanyloxy)-7-methoxymethoxy-11-methyl-dodec-10-en-4-yn-6-ol	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C21H40O4Si/c1-17(2)12-10-15-20(24-16-23-7)19(22)14-11-13-18(3)25-26(8,9)21(4,5)6/h12,18-20,22H,10,13,15-16H2,1-9H3/t18-,19?,20-/m0/s1	WZVLISWBOAFCIB-WMEOFMBSSA-N	WZVLISWBOAFCIB-WMEOFMBSSA-N	COCO[C@@H](CCC=C(C)C)C(O)C#CC[C@H](C)O[Si](C)(C)C(C)(C)C	TRUE
UALIB-1108	COCO[C@H](C=O)CCC=C(C)C	2-Methoxymethoxy-6-methyl-hept-5-enal	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C10H18O3/c1-9(2)5-4-6-10(7-11)13-8-12-3/h5,7,10H,4,6,8H2,1-3H3/t10-/m0/s1	HZZTZJPOGCLIFE-JTQLQIEISA-N	HZZTZJPOGCLIFE-JTQLQIEISA-N	[H]C(=O)[C@H](CCC=C(C)C)OCOC	TRUE
UALIB-1109	COCO[C@@H](CCC=C(C)C)C(O)/C=C/C[C@H](C)O[Si](C)(C)C(C)(C)C	2-(tert-Butyl-dimethyl-silanyloxy)-dodeca-4,10-dien-6-ol	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C21H42O4Si/c1-17(2)12-10-15-20(24-16-23-7)19(22)14-11-13-18(3)25-26(8,9)21(4,5)6/h11-12,14,18-20,22H,10,13,15-16H2,1-9H3/b14-11+/t18-,19?,20-/m0/s1	ZSXQIJSTVYCJJI-QCQJBVGHSA-N	ZSXQIJSTVYCJJI-QCQJBVGHSA-N	COCO[C@@H](CCC=C(C)C)C(O)\C=C\C[C@H](C)O[Si](C)(C)C(C)(C)C	TRUE
UALIB-1110	COCO[C@@H](CCC=C(C)C)C(=O)/C=C/C[C@H](C)O[Si](C)(C)C(C)(C)C	10-(tert-Butyl-dimethyl-silanyloxy)-5-methoxymethoxy-undeca-1,7-dien-6-one	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C21H40O4Si/c1-17(2)12-10-15-20(24-16-23-7)19(22)14-11-13-18(3)25-26(8,9)21(4,5)6/h11-12,14,18,20H,10,13,15-16H2,1-9H3/b14-11+/t18-,20-/m0/s1	BLLAWOCEJDTKBM-SZNDVJGKSA-N	BLLAWOCEJDTKBM-SZNDVJGKSA-N	COCO[C@@H](CCC=C(C)C)C(=O)\C=C\C[C@H](C)O[Si](C)(C)C(C)(C)C	TRUE
UALIB-1111	COCO[C@@H](CCC=C(C)C)[C@H](O)/C=C/C[C@H](C)O[Si](C)(C)C(C)(C)C	2-(tert-Butyl-dimethyl-silanyloxy)-7-methoxymethoxy-11-methyl-dodeca-4,10-dien-6-ol	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C21H42O4Si/c1-17(2)12-10-15-20(24-16-23-7)19(22)14-11-13-18(3)25-26(8,9)21(4,5)6/h11-12,14,18-20,22H,10,13,15-16H2,1-9H3/b14-11+/t18-,19+,20-/m0/s1	ZSXQIJSTVYCJJI-UNWNBOQYSA-N	ZSXQIJSTVYCJJI-UNWNBOQYSA-N	COCO[C@@H](CCC=C(C)C)[C@H](O)\C=C\C[C@H](C)O[Si](C)(C)C(C)(C)C	TRUE
UALIB-1112	CC1(C)OC(=O)C2=C(O)C=CC=C2O1	96a	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C10H10O4/c1-10(2)13-7-5-3-4-6(11)8(7)9(12)14-10/h3-5,11H,1-2H3	GCOZFWFNEBPOJF-UHFFFAOYSA-N	GCOZFWFNEBPOJF-UHFFFAOYSA-N	CC1(C)OC(=O)C2=C(O)C=CC=C2O1	TRUE
UALIB-1113	CC1(C)OC(=O)C2=C(OS(=O)(=O)C(F)(F)F)C=CC=C2O1	96b	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C11H9F3O6S/c1-10(2)18-6-4-3-5-7(8(6)9(15)19-10)20-21(16,17)11(12,13)14/h3-5H,1-2H3	WSWXKNDYQMEEKL-UHFFFAOYSA-N	WSWXKNDYQMEEKL-UHFFFAOYSA-N	CC1(C)OC(=O)C2=C(OS(=O)(=O)C(F)(F)F)C=CC=C2O1	TRUE
UALIB-1114	CC1(C)OC(=O)C2=C(OCC3=CC=CC=C3)C=CC=C2O1	96c	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C17H16O4/c1-17(2)20-14-10-6-9-13(15(14)16(18)21-17)19-11-12-7-4-3-5-8-12/h3-10H,11H2,1-2H3	YUDPZNFFOSVWPH-UHFFFAOYSA-N	YUDPZNFFOSVWPH-UHFFFAOYSA-N	CC1(C)OC(=O)C2=C(OCC3=CC=CC=C3)C=CC=C2O1	TRUE
UALIB-1115	COCOC1=C2C(=O)OC(C)(C)OC2=CC=C1	96d	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C12H14O5/c1-12(2)16-9-6-4-5-8(15-7-14-3)10(9)11(13)17-12/h4-6H,7H2,1-3H3	MKQNGRPRHVXONX-UHFFFAOYSA-N	MKQNGRPRHVXONX-UHFFFAOYSA-N	COCOC1=C2C(=O)OC(C)(C)OC2=CC=C1	TRUE
UALIB-1116	CC1(C)OC(=O)C2=C(O[Si](C)(C)C(C)(C)C)C=CC=C2O1	96e	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C16H24O4Si/c1-15(2,3)21(6,7)20-12-10-8-9-11-13(12)14(17)19-16(4,5)18-11/h8-10H,1-7H3	AFKMYRMZYXNPLY-UHFFFAOYSA-N	AFKMYRMZYXNPLY-UHFFFAOYSA-N	CC(C)(C)[Si](C)(C)OC1=C2C(=O)OC(C)(C)OC2=CC=C1	TRUE
UALIB-1117	CC1=C2OC(C)(C)OC(=O)C2=C(C(C)C)C=C1	96f	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C14H18O3/c1-8(2)10-7-6-9(3)12-11(10)13(15)17-14(4,5)16-12/h6-8H,1-5H3	ULVDJPWLNQFBSF-UHFFFAOYSA-N	ULVDJPWLNQFBSF-UHFFFAOYSA-N	CC(C)C1=C2C(=O)OC(C)(C)OC2=C(C)C=C1	TRUE
UALIB-1118	C=CCOC1=C2C(=O)OC(C)(C)OC2=CC=C1	96g	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C13H14O4/c1-4-8-15-9-6-5-7-10-11(9)12(14)17-13(2,3)16-10/h4-7H,1,8H2,2-3H3	ZSGGYQRSKUPPEK-UHFFFAOYSA-N	ZSGGYQRSKUPPEK-UHFFFAOYSA-N	CC1(C)OC(=O)C2=C(OCC=C)C=CC=C2O1	TRUE
UALIB-1119	CC1(C)OC(=O)C2=C(F)C=CC=C2O1	96i	Bajwa, N. Studies towards the total synthesis of the biologically active natural product aigialomycin D and development of two novel methodologies. Ph.D. Thesis, The University of Alabama, 2008.	http://library.ua.edu/vwebv/holdingsInfo?bibId=2629772	InChI=1S/C10H9FO3/c1-10(2)13-7-5-3-4-6(11)8(7)9(12)14-10/h3-5H,1-2H3	BCDJCHMCNCNMPP-UHFFFAOYSA-N	BCDJCHMCNCNMPP-UHFFFAOYSA-N	CC1(C)OC(=O)C2=C(F)C=CC=C2O1	TRUE
